,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
3,2022-11-28 00:00:00,2009,2034.7908,2003.0934,2033.4503,2007.5823
4,2022-11-28 01:00:00,1935,1958.1565,1925.694,1957.52,1925.0056
5,2022-11-28 02:00:00,1876,1902.7833,1867.9989,1905.0055,1877.7478
6,2022-11-28 03:00:00,1840,1864.6545,1831.3002,1870.3173,1844.2415
7,2022-11-28 04:00:00,1814,1847.04,1820.6685,1857.5258,1831.7032
8,2022-11-28 05:00:00,1839,1867.267,1841.471,1888.6432,1851.0222
9,2022-11-28 06:00:00,1912,1928.5884,1891.7998,1955.3196,1916.2747
10,2022-11-28 07:00:00,2009,1999.989,1966.8071,2023.7405,1991.313
11,2022-11-28 08:00:00,2085,2072.6648,2057.129,2103.6877,2068.9702
12,2022-11-28 09:00:00,2175,2158.4734,2142.7957,2194.5706,2163.354
13,2022-11-28 10:00:00,2217,2236.5642,2214.297,2265.672,2240.193
14,2022-11-28 11:00:00,2261,2292.5632,2269.4463,2314.8914,2293.5845
15,2022-11-28 12:00:00,2316,2326.5017,2304.683,2346.918,2325.8484
16,2022-11-28 13:00:00,2333,2345.5647,2325.1057,2370.886,2342.4568
17,2022-11-28 14:00:00,2363,2360.1885,2347.0093,2396.2454,2357.9246
18,2022-11-28 15:00:00,2417,2375.7578,2373.3855,2423.1118,2378.8433
19,2022-11-28 16:00:00,2451,2383.6326,2383.548,2431.2637,2388.9365
20,2022-11-28 17:00:00,2428,2381.154,2367.2466,2414.3523,2380.3755
21,2022-11-28 18:00:00,2486,2433.827,2394.612,2472.6265,2422.9934
22,2022-11-28 19:00:00,2506,2471.3901,2464.704,2500.95,2472.8176
23,2022-11-28 20:00:00,2483,2447.3826,2441.1157,2475.2024,2455.018
24,2022-11-28 21:00:00,2457,2399.8987,2397.9075,2433.1528,2412.559
25,2022-11-28 22:00:00,2364,2320.1382,2317.1155,2352.8176,2326.3518
26,2022-11-28 23:00:00,2249,2218.2383,2218.0386,2250.5842,2226.2644
