,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
8,2023-01-19 00:00:00,2192,2210.0945,2217.2122,2183.0718,2208.4495
9,2023-01-19 01:00:00,2121,2125.7136,2140.4434,2106.0007,2125.0085
10,2023-01-19 02:00:00,2079,2065.8206,2081.5828,2051.195,2064.2537
11,2023-01-19 03:00:00,2053,2028.313,2042.0659,2008.5215,2020.4161
12,2023-01-19 04:00:00,2020,2011.9813,2025.4666,1981.6255,1998.3561
13,2023-01-19 05:00:00,2027,2025.4255,2038.9144,1990.929,2009.0411
14,2023-01-19 06:00:00,2083,2072.2744,2083.4739,2036.7977,2064.5674
15,2023-01-19 07:00:00,2178,2130.225,2143.7446,2096.0193,2129.2368
16,2023-01-19 08:00:00,2241,2195.8206,2200.4292,2157.7332,2178.7456
17,2023-01-19 09:00:00,2284,2261.982,2252.4922,2222.7852,2251.3098
18,2023-01-19 10:00:00,2324,2309.2947,2299.1946,2277.898,2297.2544
19,2023-01-19 11:00:00,2326,2337.3123,2331.895,2313.8608,2326.0503
20,2023-01-19 12:00:00,2324,2350.3381,2349.872,2333.446,2342.882
21,2023-01-19 13:00:00,2294,2356.156,2359.641,2343.1108,2349.9932
22,2023-01-19 14:00:00,2325,2366.1062,2369.5225,2350.716,2356.835
23,2023-01-19 15:00:00,2322,2383.0354,2382.2568,2360.7065,2372.7778
24,2023-01-19 16:00:00,2343,2394.6694,2390.037,2366.0803,2389.1082
25,2023-01-19 17:00:00,2340,2390.617,2382.5132,2356.9868,2379.5667
26,2023-01-19 18:00:00,2346,2420.3286,2399.4275,2377.7537,2390.5427
27,2023-01-19 19:00:00,2464,2514.192,2507.2761,2457.6667,2500.593
28,2023-01-19 20:00:00,2480,2514.8015,2493.2766,2455.1045,2506.265
29,2023-01-19 21:00:00,2469,2489.1619,2461.8574,2425.3374,2466.1057
30,2023-01-19 22:00:00,2399,2413.4727,2392.7139,2362.3184,2395.893
31,2023-01-19 23:00:00,2303,2315.5688,2294.8025,2269.5195,2303.119
