,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
4,2023-08-16 00:00:00,5121,5012.016,5058.581,4953.816,4741.585
5,2023-08-16 01:00:00,4897,4823.127,4847.7817,4785.9023,4543.5493
6,2023-08-16 02:00:00,4680,4641.5156,4656.101,4634.5596,4372.7793
7,2023-08-16 03:00:00,4499,4479.235,4492.327,4498.3916,4223.0854
8,2023-08-16 04:00:00,4358,4342.9233,4356.355,4371.322,4092.1902
9,2023-08-16 05:00:00,4242,4229.804,4242.411,4232.2827,3964.5007
10,2023-08-16 06:00:00,4097,4083.278,4096.557,4012.9277,3786.7954
11,2023-08-16 07:00:00,3924,3994.6824,3922.3843,3930.4875,3766.6921
12,2023-08-16 08:00:00,4010,4117.8438,3989.2104,4085.3564,3939.732
13,2023-08-16 09:00:00,4206,4312.038,4197.817,4276.1406,4141.4194
14,2023-08-16 10:00:00,4400,4488.5786,4395.435,4449.5117,4336.002
15,2023-08-16 11:00:00,4579,4670.865,4582.105,4641.3496,4540.233
16,2023-08-16 12:00:00,4776,4894.5376,4793.137,4886.061,4777.56
17,2023-08-16 13:00:00,4989,5146.98,5053.6304,5170.397,5060.7896
18,2023-08-16 14:00:00,5280,5384.1445,5315.0547,5398.985,5323.2485
19,2023-08-16 15:00:00,5489,5527.1997,5495.4966,5522.8447,5446.3335
20,2023-08-16 16:00:00,5597,5538.198,5562.787,5517.3687,5419.501
21,2023-08-16 17:00:00,5586,5425.1763,5508.934,5369.6455,5273.089
22,2023-08-16 18:00:00,5463,5185.492,5316.462,5142.3794,5023.5884
23,2023-08-16 19:00:00,5263,5011.9243,5060.9062,5096.09,4935.514
24,2023-08-16 20:00:00,5314,5109.5654,5058.2188,5226.925,5067.7314
25,2023-08-16 21:00:00,5418,5202.483,5235.839,5283.2764,5132.071
26,2023-08-16 22:00:00,5424,5162.1025,5307.133,5228.0684,5044.762
27,2023-08-16 23:00:00,5327,5017.391,5233.5444,5096.887,4896.7812
