,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
2,2022-12-17 00:00:00,2125,2166.9863,2167.205,2190.7224,2188.1174
3,2022-12-17 01:00:00,2064,2091.1606,2093.3186,2110.71,2109.2163
4,2022-12-17 02:00:00,1998,2031.837,2029.4036,2046.3986,2046.2416
5,2022-12-17 03:00:00,1956,1988.1766,1982.7444,1998.616,1998.5392
6,2022-12-17 04:00:00,1929,1960.9597,1957.5417,1968.1587,1971.9745
7,2022-12-17 05:00:00,1941,1953.1887,1955.5917,1960.3293,1972.7585
8,2022-12-17 06:00:00,1989,1967.088,1967.5298,1980.0548,2000.4257
9,2022-12-17 07:00:00,2005,1984.1892,1977.2955,1998.0544,2015.5582
10,2022-12-17 08:00:00,2040,2014.3541,2007.5447,2036.0756,2058.6292
11,2022-12-17 09:00:00,2132,2097.398,2080.1545,2124.9187,2150.6318
12,2022-12-17 10:00:00,2187,2168.2695,2153.4424,2190.0051,2214.61
13,2022-12-17 11:00:00,2202,2213.2112,2205.377,2231.5474,2254.7708
14,2022-12-17 12:00:00,2220,2236.102,2235.4175,2249.6196,2275.5615
15,2022-12-17 13:00:00,2226,2243.121,2247.0447,2251.7764,2280.428
16,2022-12-17 14:00:00,2224,2241.3389,2246.299,2252.6123,2278.1628
17,2022-12-17 15:00:00,2214,2237.9094,2240.3733,2254.8333,2277.471
18,2022-12-17 16:00:00,2229,2236.784,2233.9497,2250.38,2276.4678
19,2022-12-17 17:00:00,2222,2242.1326,2240.163,2246.9526,2274.9521
20,2022-12-17 18:00:00,2327,2310.3938,2311.4648,2320.6682,2342.699
21,2022-12-17 19:00:00,2408,2384.64,2367.0208,2373.4592,2415.318
22,2022-12-17 20:00:00,2375,2347.2722,2331.245,2348.5806,2382.1414
23,2022-12-17 21:00:00,2335,2316.3835,2288.424,2306.254,2350.2224
24,2022-12-17 22:00:00,2275,2267.2058,2234.5486,2247.4292,2292.817
25,2022-12-17 23:00:00,2197,2200.043,2167.6501,2179.9097,2218.384
