,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
6,2023-03-27 00:00:00,2231,2254.7314,2233.2712,2209.9834,2226.63
7,2023-03-27 01:00:00,2143,2169.9216,2149.2937,2131.6965,2151.0894
8,2023-03-27 02:00:00,2090,2107.6382,2086.1543,2075.8875,2089.6538
9,2023-03-27 03:00:00,2055,2062.241,2043.3042,2036.2905,2044.7222
10,2023-03-27 04:00:00,2031,2033.7136,2024.3794,2015.6724,2023.9142
11,2023-03-27 05:00:00,2058,2035.3147,2038.0,2027.919,2039.6118
12,2023-03-27 06:00:00,2119,2073.5015,2079.622,2074.7231,2075.215
13,2023-03-27 07:00:00,2168,2124.633,2132.935,2132.0596,2119.0273
14,2023-03-27 08:00:00,2278,2211.824,2228.4246,2232.0498,2247.758
15,2023-03-27 09:00:00,2394,2332.2556,2347.745,2340.9355,2365.1892
16,2023-03-27 10:00:00,2468,2426.1338,2438.784,2417.316,2448.3206
17,2023-03-27 11:00:00,2532,2491.826,2500.8638,2472.4805,2512.8938
18,2023-03-27 12:00:00,2592,2536.8809,2544.021,2511.7407,2558.0417
19,2023-03-27 13:00:00,2615,2567.9163,2577.4976,2544.3442,2592.38
20,2023-03-27 14:00:00,2656,2595.6702,2611.4856,2580.1946,2629.8264
21,2023-03-27 15:00:00,2677,2630.8506,2650.0837,2620.482,2670.7366
22,2023-03-27 16:00:00,2723,2657.1055,2673.9863,2647.0662,2689.62
23,2023-03-27 17:00:00,2731,2640.9502,2653.1204,2633.777,2661.0884
24,2023-03-27 18:00:00,2657,2583.6724,2596.8413,2584.4353,2597.6924
25,2023-03-27 19:00:00,2611,2564.8147,2604.6423,2580.8281,2625.5076
26,2023-03-27 20:00:00,2659,2647.8035,2679.0503,2650.472,2679.6274
27,2023-03-27 21:00:00,2654,2640.876,2660.0474,2627.1416,2650.5444
28,2023-03-27 22:00:00,2586,2590.5173,2600.6401,2558.903,2583.2153
29,2023-03-27 23:00:00,2505,2492.9893,2497.2705,2457.2002,2478.043
