,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
2,2023-07-22 00:00:00,5227,5088.7803,5118.99,5016.4253,5044.9644
3,2023-07-22 01:00:00,5077,4927.341,4964.6445,4882.6655,4897.5557
4,2023-07-22 02:00:00,4937,4753.575,4824.2505,4738.603,4745.3477
5,2023-07-22 03:00:00,4790,4579.4478,4690.2515,4587.3945,4601.7173
6,2023-07-22 04:00:00,4659,4420.387,4559.692,4440.172,4464.163
7,2023-07-22 05:00:00,4536,4294.052,4425.4644,4288.93,4333.6265
8,2023-07-22 06:00:00,4353,4169.3896,4254.8193,4077.6104,4177.5107
9,2023-07-22 07:00:00,4177,4006.4407,4080.79,3888.0208,4001.2495
10,2023-07-22 08:00:00,4230,4031.497,4098.725,3897.3696,4023.9773
11,2023-07-22 09:00:00,4369,4209.8696,4234.31,3985.7837,4136.062
12,2023-07-22 10:00:00,4552,4389.5195,4372.499,4093.1167,4257.715
13,2023-07-22 11:00:00,4747,4554.768,4514.273,4213.9385,4389.05
14,2023-07-22 12:00:00,4973,4725.488,4677.9043,4349.122,4525.7446
15,2023-07-22 13:00:00,5179,4909.5913,4863.413,4487.677,4678.149
16,2023-07-22 14:00:00,5344,5079.117,5042.4824,4603.1245,4834.916
17,2023-07-22 15:00:00,5471,5177.1143,5173.719,4660.5283,4936.8286
18,2023-07-22 16:00:00,5545,5185.863,5225.7397,4635.691,4948.3013
19,2023-07-22 17:00:00,5505,5119.79,5182.9795,4531.3477,4882.7876
20,2023-07-22 18:00:00,5365,4991.3047,5051.775,4377.0215,4739.175
21,2023-07-22 19:00:00,5132,4815.2856,4889.8516,4218.2437,4546.3066
22,2023-07-22 20:00:00,4911,4717.863,4821.821,4244.7295,4475.69
23,2023-07-22 21:00:00,5002,4809.822,4890.7856,4396.302,4613.6855
24,2023-07-22 22:00:00,4942,4835.1543,4947.9424,4466.2715,4689.02
25,2023-07-22 23:00:00,4554,4759.8555,4916.193,4409.5024,4660.905
