,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
2,2023-07-23 00:00:00,4468,4762.4604,4672.471,4607.867,4609.564
3,2023-07-23 01:00:00,4293,4575.6104,4524.1426,4495.314,4446.819
4,2023-07-23 02:00:00,4058,4383.48,4391.677,4372.672,4283.046
5,2023-07-23 03:00:00,3989,4204.937,4267.3154,4243.3433,4130.1416
6,2023-07-23 04:00:00,3899,4048.7717,4148.9985,4114.3164,3991.188
7,2023-07-23 05:00:00,3806,3923.587,4029.674,3970.0078,3872.1768
8,2023-07-23 06:00:00,3704,3822.8037,3882.9124,3775.068,3718.9304
9,2023-07-23 07:00:00,3579,3695.2246,3735.4863,3707.0505,3580.3542
10,2023-07-23 08:00:00,3588,3667.8657,3738.002,3788.5881,3628.1245
11,2023-07-23 09:00:00,3714,3820.6958,3846.8174,3914.6848,3727.8867
12,2023-07-23 10:00:00,3871,4011.3801,3971.4883,4059.9365,3850.8687
13,2023-07-23 11:00:00,4019,4195.9585,4114.147,4228.6245,4001.317
14,2023-07-23 12:00:00,4205,4385.22,4287.6084,4423.5386,4174.5225
15,2023-07-23 13:00:00,4373,4600.1206,4482.2974,4630.836,4372.6196
16,2023-07-23 14:00:00,4574,4847.3784,4666.986,4813.499,4574.7227
17,2023-07-23 15:00:00,4736,5045.1685,4806.192,4924.589,4718.0474
18,2023-07-23 16:00:00,4872,5131.191,4874.634,4945.048,4768.231
19,2023-07-23 17:00:00,4918,5118.583,4859.1123,4890.84,4737.752
20,2023-07-23 18:00:00,4845,5017.1636,4766.7354,4767.765,4632.481
21,2023-07-23 19:00:00,4688,4840.3374,4658.847,4703.2344,4519.1626
22,2023-07-23 20:00:00,4705,4695.6226,4660.094,4868.666,4610.5366
23,2023-07-23 21:00:00,4865,4775.418,4775.1484,5042.527,4813.3354
24,2023-07-23 22:00:00,4946,4857.9595,4825.2256,5058.423,4886.192
25,2023-07-23 23:00:00,4942,4820.2803,4763.131,4950.9653,4815.1357
