,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
3,2022-10-20 00:00:00,3489,3541.425,3521.4668,3583.967,3564.1091
4,2022-10-20 01:00:00,3329,3373.5469,3371.9648,3423.5474,3404.5242
5,2022-10-20 02:00:00,3176,3219.9858,3230.669,3273.3398,3254.487
6,2022-10-20 03:00:00,3057,3083.2378,3106.38,3140.113,3116.4038
7,2022-10-20 04:00:00,2940,2972.0771,3007.3464,3025.0027,3006.4297
8,2022-10-20 05:00:00,2865,2899.5608,2930.409,2948.1626,2930.554
9,2022-10-20 06:00:00,2817,2836.2612,2843.865,2884.8354,2877.348
10,2022-10-20 07:00:00,2752,2768.0447,2786.6414,2794.0464,2802.799
11,2022-10-20 08:00:00,2835,2842.6177,2883.4648,2844.0615,2863.562
12,2022-10-20 09:00:00,3017,3000.7402,3047.8108,3013.0752,3031.8508
13,2022-10-20 10:00:00,3151,3143.1987,3197.7058,3168.8381,3188.3188
14,2022-10-20 11:00:00,3265,3272.5024,3333.0127,3304.2827,3325.2515
15,2022-10-20 12:00:00,3411,3408.2197,3474.9436,3442.9768,3455.1904
16,2022-10-20 13:00:00,3603,3570.6238,3648.3398,3610.9949,3603.333
17,2022-10-20 14:00:00,3846,3767.1316,3835.5637,3809.6172,3778.5168
18,2022-10-20 15:00:00,4026,3920.4001,3962.582,3968.9993,3925.43
19,2022-10-20 16:00:00,4081,3955.5308,3979.2417,4009.9429,3975.814
20,2022-10-20 17:00:00,4003,3882.109,3884.6692,3923.025,3910.817
21,2022-10-20 18:00:00,3859,3769.1384,3775.7886,3790.43,3776.5813
22,2022-10-20 19:00:00,3919,3805.6885,3839.3015,3836.1455,3802.2017
23,2022-10-20 20:00:00,3966,3869.0967,3892.8992,3909.6448,3876.215
24,2022-10-20 21:00:00,4003,3895.3247,3924.8118,3947.0198,3904.8208
25,2022-10-20 22:00:00,3949,3850.9915,3874.7234,3915.428,3866.2834
26,2022-10-20 23:00:00,3806,3744.5986,3766.3281,3813.8818,3771.6643
