,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
10,2023-08-26 00:00:00,5062,4781.727,4645.4165,4872.9424,4638.279
11,2023-08-26 01:00:00,4888,4603.4175,4475.5454,4712.7285,4447.4785
12,2023-08-26 02:00:00,4722,4439.997,4309.938,4559.114,4263.038
13,2023-08-26 03:00:00,4538,4292.5093,4155.373,4416.019,4100.3184
14,2023-08-26 04:00:00,4309,4161.0103,4019.2368,4286.0933,3968.7197
15,2023-08-26 05:00:00,4218,4045.295,3902.7446,4169.739,3859.4138
16,2023-08-26 06:00:00,4090,3905.63,3773.804,4007.4429,3716.802
17,2023-08-26 07:00:00,3923,3787.439,3666.136,3869.7148,3597.7485
18,2023-08-26 08:00:00,3975,3859.0706,3750.6255,3946.933,3683.132
19,2023-08-26 09:00:00,4164,4000.1655,3922.775,4092.4497,3846.1228
20,2023-08-26 10:00:00,4311,4136.5117,4087.0098,4235.0854,4008.831
21,2023-08-26 11:00:00,4503,4278.7646,4248.094,4388.906,4172.01
22,2023-08-26 12:00:00,4710,4452.7217,4423.323,4565.25,4350.9087
23,2023-08-26 13:00:00,4912,4660.975,4620.2812,4765.118,4557.826
24,2023-08-26 14:00:00,5084,4867.1094,4810.9478,4946.2407,4771.443
25,2023-08-26 15:00:00,5215,5018.3955,4936.031,5059.5386,4930.28
26,2023-08-26 16:00:00,5276,5072.716,4959.3,5085.7803,4992.254
27,2023-08-26 17:00:00,5257,5027.199,4879.1343,5012.471,4963.8936
28,2023-08-26 18:00:00,5136,4888.1606,4707.8984,4869.9463,4842.914
29,2023-08-26 19:00:00,4961,4766.1426,4579.853,4824.6235,4699.478
30,2023-08-26 20:00:00,5045,4834.529,4635.9663,4920.3193,4740.0923
31,2023-08-26 21:00:00,5102,4856.027,4702.7563,4944.572,4801.6543
32,2023-08-26 22:00:00,5081,4832.2285,4685.949,4899.642,4774.0146
33,2023-08-26 23:00:00,5009,4754.2056,4588.42,4790.2417,4680.651
