,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
3,2022-10-29 00:00:00,2844,2868.781,2883.696,2901.8867,2883.2983
4,2022-10-29 01:00:00,2724,2751.1243,2766.1052,2784.6597,2763.1047
5,2022-10-29 02:00:00,2616,2641.9229,2656.7966,2673.0803,2652.5793
6,2022-10-29 03:00:00,2514,2547.6633,2564.602,2578.4956,2558.5464
7,2022-10-29 04:00:00,2430,2476.1792,2494.69,2501.4922,2487.168
8,2022-10-29 05:00:00,2378,2432.3755,2445.195,2455.6614,2438.9849
9,2022-10-29 06:00:00,2364,2397.989,2401.3628,2434.0105,2410.4937
10,2022-10-29 07:00:00,2320,2355.2878,2374.8132,2389.2937,2357.6873
11,2022-10-29 08:00:00,2388,2399.2698,2431.5808,2393.8623,2375.227
12,2022-10-29 09:00:00,2494,2507.0388,2545.1184,2490.9246,2483.3193
13,2022-10-29 10:00:00,2569,2605.9119,2648.8655,2588.671,2577.0818
14,2022-10-29 11:00:00,2631,2691.615,2727.4844,2667.8374,2654.6897
15,2022-10-29 12:00:00,2700,2766.6213,2788.1494,2733.5159,2719.0378
16,2022-10-29 13:00:00,2784,2837.408,2843.4478,2790.3154,2777.1414
17,2022-10-29 14:00:00,2866,2908.7146,2900.9753,2839.8223,2835.2197
18,2022-10-29 15:00:00,2928,2970.9275,2946.8132,2876.825,2888.2368
19,2022-10-29 16:00:00,2965,3000.651,2950.4067,2886.8965,2914.1035
20,2022-10-29 17:00:00,2946,2981.1838,2905.6208,2858.9458,2894.7314
21,2022-10-29 18:00:00,2931,2946.6316,2889.8022,2833.484,2868.887
22,2022-10-29 19:00:00,2987,3002.2217,2938.2239,2895.537,2942.264
23,2022-10-29 20:00:00,2936,2989.567,2918.0225,2876.601,2928.3782
24,2022-10-29 21:00:00,2885,2967.0645,2908.451,2844.5303,2910.185
25,2022-10-29 22:00:00,2825,2933.9077,2865.1077,2809.5278,2880.0916
26,2022-10-29 23:00:00,2737,2868.9443,2791.1465,2750.2083,2817.9102
