,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
1,2022-09-14 00:00:00,4063,2630.7837,4090.67,4078.3518,4121.922
2,2022-09-14 01:00:00,3882,2527.2622,3900.6562,3917.6357,3935.119
3,2022-09-14 02:00:00,3736,2437.0686,3730.6199,3744.065,3769.4033
4,2022-09-14 03:00:00,3585,2365.3953,3583.2996,3580.2483,3623.6174
5,2022-09-14 04:00:00,3445,2318.1436,3462.1243,3437.8193,3502.677
6,2022-09-14 05:00:00,3354,2309.0574,3367.344,3339.3076,3415.967
7,2022-09-14 06:00:00,3267,2304.6228,3273.0906,3244.5852,3335.0764
8,2022-09-14 07:00:00,3153,2315.7942,3170.374,3139.9988,3244.0537
9,2022-09-14 08:00:00,3267,2430.9116,3214.0942,3230.3455,3307.0317
10,2022-09-14 09:00:00,3445,2546.0078,3390.372,3411.2676,3477.8586
11,2022-09-14 10:00:00,3604,2634.185,3556.0332,3573.963,3631.6382
12,2022-09-14 11:00:00,3744,2706.2732,3695.834,3719.3198,3766.295
13,2022-09-14 12:00:00,3908,2769.2588,3845.8667,3875.5862,3914.787
14,2022-09-14 13:00:00,4119,2829.7173,4031.346,4069.468,4099.9956
15,2022-09-14 14:00:00,4388,2894.4944,4237.141,4287.3584,4300.8657
16,2022-09-14 15:00:00,4564,2952.551,4401.7764,4444.947,4453.226
17,2022-09-14 16:00:00,4639,2956.1555,4467.315,4481.9863,4491.0024
18,2022-09-14 17:00:00,4597,2888.916,4408.928,4392.0854,4400.7837
19,2022-09-14 18:00:00,4435,2784.4722,4256.3604,4222.5815,4246.604
20,2022-09-14 19:00:00,4351,2779.2,4183.597,4231.593,4235.8486
21,2022-09-14 20:00:00,4496,2854.908,4299.381,4330.1416,4351.862
22,2022-09-14 21:00:00,4566,2864.6406,4375.075,4366.786,4401.524
23,2022-09-14 22:00:00,4534,2817.3237,4364.013,4327.1226,4349.639
24,2022-09-14 23:00:00,4355,2712.5608,4250.9062,4211.357,4233.052
