,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
2,2022-10-15 00:00:00,3801,3724.6892,3614.3884,3670.101,3665.9001
3,2022-10-15 01:00:00,3675,3563.0464,3465.433,3521.0596,3513.0796
4,2022-10-15 02:00:00,3556,3405.9219,3325.3293,3373.4094,3366.4167
5,2022-10-15 03:00:00,3437,3265.6052,3203.3613,3241.734,3227.3513
6,2022-10-15 04:00:00,3319,3149.7595,3107.1428,3127.746,3110.533
7,2022-10-15 05:00:00,3237,3059.7437,3031.9856,3045.315,3020.8708
8,2022-10-15 06:00:00,3170,2960.8198,2946.0886,2976.4192,2940.4282
9,2022-10-15 07:00:00,3070,2873.222,2882.2725,2882.7134,2830.433
10,2022-10-15 08:00:00,3100,2936.2834,2958.0383,2899.9204,2865.4673
11,2022-10-15 09:00:00,3180,3063.056,3086.3345,3017.6626,2991.6707
12,2022-10-15 10:00:00,3262,3188.0862,3193.518,3131.765,3106.57
13,2022-10-15 11:00:00,3332,3313.2178,3284.5586,3231.507,3209.0232
14,2022-10-15 12:00:00,3394,3445.528,3371.6833,3324.873,3304.1692
15,2022-10-15 13:00:00,3476,3590.2239,3460.5042,3417.2686,3398.759
16,2022-10-15 14:00:00,3583,3733.3335,3540.4153,3505.6086,3492.7488
17,2022-10-15 15:00:00,3623,3833.106,3580.7957,3570.3115,3561.49
18,2022-10-15 16:00:00,3635,3852.5525,3554.6047,3581.5298,3568.778
19,2022-10-15 17:00:00,3560,3781.1255,3476.013,3529.469,3503.653
20,2022-10-15 18:00:00,3446,3717.706,3440.8555,3471.661,3436.1504
21,2022-10-15 19:00:00,3474,3770.428,3485.4473,3516.1147,3490.1592
22,2022-10-15 20:00:00,3513,3779.0535,3493.6514,3504.815,3474.4878
23,2022-10-15 21:00:00,3517,3783.2852,3484.8633,3487.5728,3460.4224
24,2022-10-15 22:00:00,3481,3738.9739,3430.7773,3457.2742,3426.4788
25,2022-10-15 23:00:00,3397,3644.8945,3343.9023,3391.151,3360.1235
