,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
6,2022-12-18 00:00:00,2125,2075.3906,2072.4126,2096.7053,2102.0437
7,2022-12-18 01:00:00,2048,1998.3612,1998.7051,2019.6252,2029.4254
8,2022-12-18 02:00:00,1997,1936.5658,1938.5903,1957.9219,1969.2029
9,2022-12-18 03:00:00,1966,1893.5027,1900.7208,1914.3217,1926.5326
10,2022-12-18 04:00:00,1933,1868.1093,1885.3596,1887.5459,1903.056
11,2022-12-18 05:00:00,1923,1860.1492,1885.5676,1877.2405,1896.6517
12,2022-12-18 06:00:00,1924,1865.3054,1886.586,1884.8563,1903.574
13,2022-12-18 07:00:00,1929,1863.511,1875.571,1884.9342,1898.9778
14,2022-12-18 08:00:00,1939,1867.259,1880.496,1873.2483,1906.2943
15,2022-12-18 09:00:00,1993,1929.1163,1924.7357,1934.052,1969.6759
16,2022-12-18 10:00:00,2057,1984.1913,1971.7976,1992.6595,2018.201
17,2022-12-18 11:00:00,2079,2019.4359,2004.6818,2030.9409,2049.174
18,2022-12-18 12:00:00,2101,2039.0527,2023.7617,2051.5713,2067.074
19,2022-12-18 13:00:00,2094,2049.1882,2031.7087,2057.6243,2072.9446
20,2022-12-18 14:00:00,2091,2056.843,2033.2745,2060.9795,2074.7463
21,2022-12-18 15:00:00,2089,2066.9177,2033.7202,2066.2925,2080.8328
22,2022-12-18 16:00:00,2136,2076.8972,2036.7351,2069.6104,2087.0803
23,2022-12-18 17:00:00,2149,2084.2559,2059.3982,2074.3518,2101.6118
24,2022-12-18 18:00:00,2216,2166.9185,2155.0278,2148.2776,2207.4055
25,2022-12-18 19:00:00,2295,2268.8179,2232.4673,2252.354,2286.3904
26,2022-12-18 20:00:00,2297,2261.4404,2236.6892,2259.0037,2286.7773
27,2022-12-18 21:00:00,2279,2252.98,2218.4111,2241.1992,2265.0413
28,2022-12-18 22:00:00,2234,2201.1458,2166.11,2188.7175,2201.5684
29,2022-12-18 23:00:00,2159,2119.9285,2087.3337,2112.0686,2118.6738
