,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
0,2022-12-13 00:00:00,2178,2211.4128,2214.2883,2203.2678,2212.781
1,2022-12-13 01:00:00,2069,2110.869,2114.3613,2121.5652,2114.0923
2,2022-12-13 02:00:00,2006,2054.1682,2054.2056,2054.9202,2049.9155
3,2022-12-13 03:00:00,1971,2010.7567,2017.0172,2010.988,2003.9497
4,2022-12-13 04:00:00,1964,1989.2592,1993.995,1984.7257,1979.5592
5,2022-12-13 05:00:00,1950,1989.1626,1990.7888,1984.5536,1992.0442
6,2022-12-13 06:00:00,2006,2028.8346,2029.6498,2019.9788,2049.4185
7,2022-12-13 07:00:00,2072,2096.6992,2089.905,2071.1135,2102.636
8,2022-12-13 08:00:00,2112,2158.3645,2136.6262,2124.8425,2162.1018
9,2022-12-13 09:00:00,2174,2228.626,2198.5337,2204.2722,2238.4905
10,2022-12-13 10:00:00,2223,2286.01,2265.147,2266.2322,2286.696
11,2022-12-13 11:00:00,2261,2320.5317,2307.3984,2310.8933,2316.4114
12,2022-12-13 12:00:00,2291,2337.4666,2327.0264,2336.0242,2334.1677
13,2022-12-13 13:00:00,2297,2344.2144,2334.202,2344.401,2343.6768
14,2022-12-13 14:00:00,2322,2350.6606,2339.8992,2351.0579,2354.6687
15,2022-12-13 15:00:00,2353,2365.2134,2349.4514,2360.4175,2371.281
16,2022-12-13 16:00:00,2379,2382.0068,2355.8867,2359.2144,2378.8154
17,2022-12-13 17:00:00,2370,2389.4822,2358.4766,2349.8164,2372.052
18,2022-12-13 18:00:00,2435,2444.9602,2402.2646,2406.7307,2419.843
19,2022-12-13 19:00:00,2505,2506.58,2477.6536,2460.3777,2486.606
20,2022-12-13 20:00:00,2518,2490.4153,2471.8284,2439.1267,2475.17
21,2022-12-13 21:00:00,2479,2458.0493,2437.8088,2404.5173,2446.8545
22,2022-12-13 22:00:00,2414,2385.2788,2381.1404,2339.4578,2368.3965
23,2022-12-13 23:00:00,2321,2291.6636,2301.376,2251.0132,2273.7654
