,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
0,2023-06-18 00:00:00,4255,4217.297,4244.529,4208.161,4256.5405
1,2023-06-18 01:00:00,4113,4053.8047,4109.906,4051.241,4107.5356
2,2023-06-18 02:00:00,3955,3903.1438,3945.879,3911.1318,3956.0537
3,2023-06-18 03:00:00,3811,3745.8108,3810.3508,3782.2612,3808.0925
4,2023-06-18 04:00:00,3661,3599.5,3695.3103,3661.3743,3672.3645
5,2023-06-18 05:00:00,3534,3461.4014,3586.708,3538.966,3539.8433
6,2023-06-18 06:00:00,3355,3275.369,3443.3118,3360.2212,3358.6575
7,2023-06-18 07:00:00,3225,3193.1472,3292.125,3262.405,3274.5342
8,2023-06-18 08:00:00,3279,3266.6384,3288.4634,3298.8462,3325.8237
9,2023-06-18 09:00:00,3414,3368.0706,3362.2678,3387.1018,3425.542
10,2023-06-18 10:00:00,3557,3478.406,3458.7993,3506.2368,3543.2913
11,2023-06-18 11:00:00,3727,3610.756,3577.733,3645.3235,3676.29
12,2023-06-18 12:00:00,3898,3773.0298,3719.9214,3813.0574,3824.4958
13,2023-06-18 13:00:00,4080,3963.0684,3882.4094,4012.378,3991.4797
14,2023-06-18 14:00:00,4260,4150.8228,4048.013,4200.0103,4161.5596
15,2023-06-18 15:00:00,4330,4287.6943,4183.139,4323.8765,4280.744
16,2023-06-18 16:00:00,4342,4345.2275,4256.195,4370.6416,4323.057
17,2023-06-18 17:00:00,4318,4312.6577,4252.1265,4339.879,4288.663
18,2023-06-18 18:00:00,4211,4195.777,4168.725,4231.545,4177.87
19,2023-06-18 19:00:00,4068,4069.5413,4049.6409,4115.6084,4042.2522
20,2023-06-18 20:00:00,4101,4157.821,4081.878,4196.783,4073.8096
21,2023-06-18 21:00:00,4282,4351.535,4269.86,4363.281,4251.6533
22,2023-06-18 22:00:00,4406,4435.965,4378.9873,4432.0186,4336.3525
23,2023-06-18 23:00:00,4444,4362.787,4351.964,4362.532,4301.8647
