,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
11,2023-07-30 00:00:00,4452,4433.77,4541.501,4514.658,4516.6255
12,2023-07-30 01:00:00,4278,4278.949,4422.4946,4375.5356,4394.918
13,2023-07-30 02:00:00,4138,4131.5415,4298.186,4233.2944,4261.8696
14,2023-07-30 03:00:00,4002,4004.5828,4176.86,4096.4404,4134.118
15,2023-07-30 04:00:00,3873,3901.0469,4062.439,3972.9707,4009.8926
16,2023-07-30 05:00:00,3765,3811.5974,3953.1833,3856.4373,3893.8127
17,2023-07-30 06:00:00,3616,3695.51,3829.3652,3691.795,3755.7104
18,2023-07-30 07:00:00,3517,3554.146,3678.8408,3556.6868,3587.4653
19,2023-07-30 08:00:00,3520,3537.4827,3631.1807,3601.9255,3583.902
20,2023-07-30 09:00:00,3658,3605.135,3735.3464,3718.5422,3672.449
21,2023-07-30 10:00:00,3823,3704.0244,3873.4695,3860.2842,3794.5654
22,2023-07-30 11:00:00,4012,3832.4553,4016.2803,4028.2273,3947.5984
23,2023-07-30 12:00:00,4201,3986.9944,4178.0356,4223.4116,4121.881
24,2023-07-30 13:00:00,4402,4163.9087,4365.1294,4432.7017,4317.884
25,2023-07-30 14:00:00,4612,4341.753,4559.547,4628.9253,4521.8667
26,2023-07-30 15:00:00,4765,4476.3096,4723.3696,4772.9873,4678.27
27,2023-07-30 16:00:00,4846,4543.0615,4819.221,4836.0063,4744.708
28,2023-07-30 17:00:00,4881,4540.1167,4823.905,4821.3716,4729.908
29,2023-07-30 18:00:00,4825,4469.9995,4735.077,4746.9565,4639.519
30,2023-07-30 19:00:00,4662,4360.2227,4603.0513,4621.377,4514.0483
31,2023-07-30 20:00:00,4664,4345.6987,4568.844,4631.655,4548.376
32,2023-07-30 21:00:00,4816,4522.8467,4689.7065,4812.203,4754.4043
33,2023-07-30 22:00:00,4881,4627.504,4770.8716,4910.007,4864.706
34,2023-07-30 23:00:00,4817,4622.2705,4731.055,4865.8687,4820.5674
