,Date,Mape_M_1,Mape_M_2,Mape_M_3,Mape_M_4
0,2023-08-14,3.5830881382001114,1.910508492892342,2.282132163307653,1.4151873786980371
1,2023-08-15,1.741951079690698,1.4734911617115125,1.2214525190228551,1.5857622870668158
2,2023-08-16,2.341010916531204,1.3736316818154086,2.115691807879731,4.800516326661849
3,2023-08-17,3.5626058223022063,4.021829174847684,5.929023850010603,6.532633692641452
4,2023-08-18,2.10073486343062,5.147821549682789,4.582175430943317,4.0578452148314215
5,2023-08-19,4.148224551692865,5.4116404333109696,3.108288174974082,1.7199247748171491
6,2023-08-20,7.977680767468115,7.243648354675034,3.512210568531509,2.7999803032309614
7,2023-08-21,2.7068989474806795,5.670775249594487,3.4066775316525524,3.551476485632363
8,2023-08-22,4.538997628319339,2.901907773777741,3.6622518166918647,3.5024274698404945
9,2023-08-23,2.5824279849274165,1.7138584631375284,2.187361944433041,1.9603416648395824
10,2023-08-24,3.184250055270852,1.5916902284704524,0.9852999118950302,1.7320572733160349
11,2023-08-25,4.751980972874975,3.5155797991595543,3.935623555799842,4.882417820331772
12,2023-08-26,5.144470709389756,7.021332802077144,3.177051818012866,7.226433936017354
13,2023-08-27,8.402568066580901,4.157756768344398,2.621507505455145,5.698549028764585
14,2023-08-28,3.1718346246491955,3.665999168348203,1.781074606219866,5.123772077603216
15,2023-08-29,2.3007988613273787,3.853805521918825,1.1962042644065718,4.067078123258749
16,2023-08-30,6.504009347390756,3.727615360159374,4.157588348404043,1.896539318930077
17,2023-08-31,5.857657862030291,3.1500191627216525,1.4603753444919425,2.160602241315834
18,2023-09-01,2.5412070021463475,3.815904071447012,3.403759543190116,3.569817896718376
19,2023-09-02,8.629564762581044,8.807198123786371,6.263891573247469,5.876990652901872
20,2023-09-03,5.681876382691494,6.401401613510583,3.94532931582113,4.643337397123085
21,2023-09-04,1.6547851927826318,1.4616718504583048,0.9658692758683044,3.9665800540852407
0,2023-07-15,7.328208609689105,5.768703751227514,7.674504350145657,8.460283434762218
1,2023-07-16,2.146603979875892,2.814077083309197,1.4053998849660494,3.401703474616544
2,2023-07-17,7.29722549439795,4.01140830906404,1.4139105959709184,2.6681735544090697
3,2023-07-18,7.731143446367687,6.084905280513606,2.656081175305676,4.595034240019344
4,2023-07-19,8.427638287615585,6.285381918363843,4.397200577738506,4.544392369600634
5,2023-07-20,6.630945440337453,6.423620492515182,4.854235085020544,6.050770691887272
6,2023-07-21,2.748465819428623,3.677327087433065,3.618342497169697,2.7539911687819707
7,2023-07-22,7.35747022204713,4.577332648147317,9.552724455225396,6.888682391981391
8,2023-07-23,3.036966307413193,3.120121351871948,2.1013535855560583,2.3562796686423555
9,2023-07-24,12.542417410804276,3.8922016931027694,2.282235518419877,2.478870049226341
10,2023-07-25,6.583393292889454,4.956555943288224,2.278884355087916,2.6891339274389665
11,2023-07-26,2.446381481624263,3.656017373632424,2.9979480220497736,2.2836958633799824
12,2023-07-27,3.7123516788222335,5.3166570673608575,5.273010095674899,5.182596162099831
13,2023-07-28,1.5677837445599936,1.8405686199758304,2.876170568373177,4.774657016910703
14,2023-07-29,3.8495651802014224,3.421290262726251,5.858453058230941,4.709006750459172
15,2023-07-30,3.312299580837418,2.537493513245664,1.0052837838939706,2.310410195990958
16,2023-07-31,3.3247833351930414,2.9125865423223134,1.7160967613546154,1.8831113819755825
17,2023-08-01,3.024336812673781,2.432793498493448,1.2978540241693253,1.5995355441548966
18,2023-08-02,3.052462470137343,2.1083296425137306,2.193258918658265,0.994609567189944
19,2023-08-03,6.437261454422173,3.467063761348167,3.331073976294644,3.356003066091453
20,2023-08-04,4.2995753813595154,5.002589256498989,4.61012809385756,6.263084943603774
21,2023-08-05,6.608714739671064,6.9808555371025705,10.14547769546721,9.179991102726175
0,2023-06-16,0.812405268458412,2.9862586804873383,2.831060482172469,3.4465737595820625
1,2023-06-17,2.763764828637912,4.29297071874998,3.47329108461105,5.558867277446553
2,2023-06-18,1.1406116859567406,2.0151143435537184,1.6389180789616091,1.5266575705693828
3,2023-06-19,2.152798982885999,2.941284596925722,3.534947843202347,2.320376711963221
4,2023-06-20,3.810982054853235,2.552309295498814,2.8328171335387813,2.2981259583142903
5,2023-06-21,2.329458018636264,2.144559116483055,2.703393574939503,2.7537201161682083
6,2023-06-22,2.5665528285399546,2.932784738184644,4.196639835476623,3.65986965668018
7,2023-06-23,4.330887430997873,5.95494084050145,4.124709423263515,6.108438669848268
8,2023-06-24,3.4320772941732227,5.096144028517316,4.307397291464529,6.045536145164856
9,2023-06-25,5.173108489177956,4.024092730536585,3.4262765529902985,3.347230252962663
10,2023-06-26,1.5825622387392708,2.6377449682931697,3.25976126542292,3.1411509977838064
11,2023-06-27,3.3353737719067142,3.964090793274712,3.8099418330322368,3.953222160324428
12,2023-06-28,2.718403397557041,2.557455142315525,1.648992058560524,4.696604537849964
13,2023-06-29,2.5904937090879305,2.951633765212613,3.4071325005817963,6.217048149066967
14,2023-06-30,2.769444494347144,7.457367516097076,5.450651928299472,4.154603856018904
15,2023-07-01,3.996821870821495,7.381010951672557,5.6037384714532745,2.8102976850019634
16,2023-07-02,2.978881677887036,2.798788655898401,2.883272549778709,3.664932475357067
17,2023-07-03,2.1450156436831813,2.2257377724289342,2.9151027657328243,2.6154365920605924
18,2023-07-04,2.9559507441707904,1.7009498825935017,1.4300398218568442,1.4639111806100549
19,2023-07-05,2.288805666955618,2.2679882068620016,1.8678031998947,2.3211126193449587
20,2023-07-06,5.717304024160373,2.114472397046972,3.26914060300963,4.811520538640366
0,2023-05-11,3.946352803600429,1.6281415251747249,2.031216418328364,1.6236676616848478
1,2023-05-12,2.154225326390007,1.9558709539930668,2.9063566051154965,2.4613818369237874
2,2023-05-13,3.034800040363099,2.356893389276244,3.219663252462997,1.5111040295113165
3,2023-05-14,3.473632834518245,3.8019170154258735,5.193827349716531,2.786298022270556
4,2023-05-15,4.024409107301678,2.9277185081961377,3.231675542893454,2.3113951328113846
5,2023-05-16,5.60553593149725,3.2689991908089797,4.207402399044232,3.562399701140823
6,2023-05-17,2.8178479601771342,2.883184935837892,2.996914715366855,1.8859635623919333
7,2023-05-18,1.8471061322550368,3.91321163289366,4.020135305254887,2.363879473657009
8,2023-05-19,3.4527258554893194,1.2421744320172323,1.2395151728165654,1.4584272320898484
9,2023-05-20,1.7785856220187424,2.669013795024448,2.21409109290547,1.2643522001761027
10,2023-05-21,3.194868607520195,2.6946039467468847,2.262102790513957,2.3743127987451813
11,2023-05-22,2.7058759813582745,2.376554777981216,2.162468602902587,2.5601420088076745
12,2023-05-23,1.9018302321814493,1.689187297752942,1.4652354346698913,2.292756589148404
13,2023-05-24,1.6024329194834837,0.9204953366023746,1.2887517119099463,0.8748045185999103
14,2023-05-25,0.8547608381456154,1.069227762073915,1.2137656904974063,1.5124492216442111
15,2023-05-26,1.3794758809685004,1.6240257039051742,1.1880142808454155,0.7626430153077999
16,2023-05-27,4.661904070935672,4.5907421919830185,3.235307894187802,1.9092033171687075
17,2023-05-28,1.5179073949723778,1.9761927751609485,1.4501221264320134,1.7745762052797924
18,2023-05-29,1.530192537726835,1.4108012014341602,1.4167150438158416,1.6818842030127426
19,2023-05-30,0.7815534458141628,1.6239687063393928,2.147640353461901,1.114549670167342
20,2023-05-31,1.5221065489237364,1.227565641580778,0.904809690258758,1.356155591573296
21,2023-06-01,1.9424153190212088,0.6587700025189679,0.762521798036622,1.0014277504462623
0,2023-04-12,1.393456297650571,0.8921923654448858,0.823257951570009,0.8970980525535688
1,2023-04-13,2.909612835609642,2.189917393431313,1.9592850464752265,2.0198897725369336
2,2023-04-14,3.3468074748722403,3.4166085430125026,3.422516108441698,3.548656489393002
3,2023-04-15,2.937029585532654,3.1875209094790278,4.730895055161485,4.179354977772501
4,2023-04-16,1.8428658631247328,1.5745488750326255,2.4546061374659702,1.929791828599899
5,2023-04-17,1.1169282143351569,2.518544445601929,3.3456447752927145,2.285287343653843
6,2023-04-18,0.6054115207541243,1.6530219617327429,1.510997189773986,2.266460863958629
7,2023-04-19,1.4635909342063171,2.7181207216887637,2.732468382882882,3.1647379964822946
8,2023-04-20,2.5017322001296667,2.619494954851345,2.729554889867018,2.7150933323326303
9,2023-04-21,2.275087875177799,1.184936458054761,2.033972975057115,1.1746535704997147
10,2023-04-22,1.3690677116564365,1.41445112554551,2.033589010208668,1.2489337279728374
11,2023-04-23,1.0901920595393666,1.378501292412202,1.614199956871365,2.11171290838198
12,2023-04-24,1.0142505287507149,0.7633131270210279,0.975696239152201,2.013987749117996
13,2023-04-25,1.1498879421727346,1.1932652129736736,1.0336755434944973,2.6649330993768854
14,2023-04-26,1.4432926419360124,1.0956789089683303,1.332964248005132,2.1652047138081514
15,2023-04-27,2.4464396258185266,1.7277613329725643,2.6463173796829675,2.533382679468425
16,2023-04-28,1.5337521847070346,1.5751730754136737,2.0160866991839383,1.275718428301873
17,2023-04-29,2.3103520057678657,2.2300418060999987,2.888518981905511,2.4357069566104634
