,Date,Mape_M_1,Mape_M_2,Mape_M_3,Mape_M_4
0,2023-08-14,3.836526280096552,2.090965318181732,2.240204785690634,1.5200891143836983
1,2023-08-15,2.232947009334829,1.4075166403096795,1.2535064859034952,2.849937350338857
2,2023-08-16,2.3941751664395774,1.1208804057311903,2.104487742489974,4.5092092295477135
3,2023-08-17,2.5501015166003294,4.20019011640196,4.966424617527842,7.0647580365495175
4,2023-08-18,2.3209613712773,4.231077728976685,3.6283099640774426,2.962976701903451
5,2023-08-19,4.689501402877409,4.335836567089779,2.831340260197744,1.7926410358006832
6,2023-08-20,7.913541997061779,6.613079397944678,3.4310296454135227,2.444250317842669
7,2023-08-21,2.431890957787928,5.765722697659939,3.315205274557408,3.283062973719792
8,2023-08-22,4.9463774246822325,2.8612065711960315,3.893428093251021,4.146693942097588
9,2023-08-23,1.5779206356908226,1.2168661803462288,1.736432013739868,2.1508473074566017
10,2023-08-24,3.226693854456376,1.926399201234873,1.340601802558674,1.4888320740973264
11,2023-08-25,5.280527398776872,4.044577764901884,3.615160058921147,5.224426241057315
12,2023-08-26,5.114586446545779,6.395547356737803,3.137035381179238,6.977120714429513
13,2023-08-27,6.52967989255593,2.6973010448680546,2.406891057176099,5.291990904574533
14,2023-08-28,3.3647419535654053,4.264948407411233,2.222123168249478,5.209412355653981
15,2023-08-29,2.490094510347433,3.5972440943605632,1.3617186659158578,3.5420493695164224
16,2023-08-30,5.434272034547302,3.724894357917499,4.492358759813947,3.009490206257237
17,2023-08-31,5.133173789240612,2.3633048767719305,2.0768403144750143,2.686934598404532
18,2023-09-01,2.2587268261853115,3.542724833983604,2.902901988104716,3.9326973633920894
19,2023-09-02,8.014155119293308,8.020032260695686,5.984668564717203,5.659191997871061
20,2023-09-03,4.3495040892598285,5.151586252981288,2.831123993676878,3.451168418721419
21,2023-09-04,0.5426837032833126,1.202887046033483,1.449527176190874,4.313855853326237
0,2023-07-15,7.063337956686532,5.150146429802993,8.012186398720237,8.159982379993808
1,2023-07-16,1.0628597499010004,3.297323909694529,1.513857592571756,2.8404704289710576
2,2023-07-17,6.571857368497529,3.729830955669327,1.0621001814047577,2.9608502642556185
3,2023-07-18,6.71603750350569,5.411095680255251,3.2133488441447486,3.817198457812436
4,2023-07-19,7.37165612328435,5.7730374990375735,4.216095232099501,4.5397836133816725
5,2023-07-20,5.9385560834638165,6.060455200614267,4.876892147471923,5.757827936485342
6,2023-07-21,2.40151662374494,3.6498811851766177,3.346166217765988,2.8946283035685934
7,2023-07-22,6.840931240177698,4.045260920367362,10.537272287876252,6.822688518473543
8,2023-07-23,3.3596714913888466,3.5263500133155,2.770813708825261,2.3531844269265743
9,2023-07-24,10.462911974506875,3.370329149585754,1.9333032570324125,2.7561971904404587
10,2023-07-25,3.968513153538613,4.0850796533315785,2.835280099180228,1.9489699921261543
11,2023-07-26,0.950074828658762,3.26666520474339,2.474216169577495,1.89083822759666
12,2023-07-27,2.6228189870193725,4.620451635138447,4.507036040050238,5.005103406621802
13,2023-07-28,2.42307287580542,1.5946975018201963,3.0114090045340216,4.53797547338618
14,2023-07-29,4.793610643847575,3.228669738231507,5.443281006522096,5.198318185061558
15,2023-07-30,1.4722326519661542,2.8339098236574194,1.165146695298601,2.1622960104262483
16,2023-07-31,2.3777073112813767,2.678654236412561,1.749127776440934,1.6233394892949813
17,2023-08-01,1.6233541816221078,2.1348647979640987,1.637457729287496,1.8130344226888209
18,2023-08-02,1.866188403153109,2.513130561166397,2.1573418625328,1.0372487783230426
19,2023-08-03,5.121098886756917,2.9689471141587505,3.3816446115822885,3.605341347482797
20,2023-08-04,3.512229420224513,5.001453803778428,4.910920433696778,6.142199165722082
21,2023-08-05,5.258243411604544,6.209111769161204,8.914176783193277,8.633681474529526
0,2023-06-16,0.6617553921936189,2.582803469331424,2.5761927495649943,3.64850328174085
1,2023-06-17,1.5627749724683389,3.759746737066248,3.3614230514723404,4.805637556354719
2,2023-06-18,0.9441590834156396,1.9201451136646623,1.2390696310008704,1.2952164240952442
3,2023-06-19,2.597256602004712,3.274580789252677,4.092654027651126,2.656850502484713
4,2023-06-20,2.9562639823319703,2.278559412157723,1.915809602552694,2.257909150403244
5,2023-06-21,2.8090618782163004,2.144482419728224,1.795482033244582,2.8628962742454163
6,2023-06-22,1.7415005588226091,2.655038655875805,3.5306288505588985,3.605033825347164
7,2023-06-23,3.2801494134206,5.454420340976821,3.8473268956456494,6.46703409238879
8,2023-06-24,1.679047139520876,3.723148109669615,4.706604696923078,7.030395778669883
9,2023-06-25,3.553526113380701,4.353718653394348,3.3313936048901573,2.773169660034281
10,2023-06-26,1.609768880779137,3.867492857040258,3.509263631730778,3.693095770706636
11,2023-06-27,2.8655960677022887,4.694268423650326,4.031902620450302,5.63671022004996
12,2023-06-28,2.185317594067998,3.0002194884088853,1.4447569841139998,6.276259710454567
13,2023-06-29,2.087098780082798,2.791626316739739,2.228256123360621,7.363441730598204
14,2023-06-30,2.021067167512605,7.483475384043691,5.169727151760903,5.428530056963594
15,2023-07-01,2.4022740029719087,7.856217182932109,4.52996014559236,2.8360427542569835
16,2023-07-02,2.395246036880057,3.466939852698252,2.641424599219083,2.7400615514419644
17,2023-07-03,2.662154282372431,2.879543350664981,2.699008417224094,2.6852906625447264
18,2023-07-04,4.569552796903864,2.061017954849759,1.2686328567762133,1.7815404234914054
19,2023-07-05,1.9938665596467575,3.1235291886330177,1.725335811894525,2.208360624758253
20,2023-07-06,5.261115003589442,2.737519835470457,3.023732546855125,4.3493443232777045
