,Date,Mape_M_1,Mape_M_2,Mape_M_3,Mape_M_4
0,2023-08-14,4.110628032891384,1.9317527647633357,2.519746928014837,1.7620295499728935
1,2023-08-15,1.9731197847207405,1.3543394264719872,1.2754477688734245,1.2794243974383472
2,2023-08-16,2.320675292061547,1.451981704693318,1.9984494515122608,4.298912265885205
3,2023-08-17,4.19959610862004,3.588156667768868,5.602988010066145,7.747219201143681
4,2023-08-18,1.789798519059988,5.502398069534067,4.662117261192496,5.0373638042604165
5,2023-08-19,4.07431316306774,5.716010525390412,3.149619058443566,1.29726537139226
6,2023-08-20,8.02627433719549,7.854575522094498,3.592472647959119,2.826559766578594
7,2023-08-21,2.9092289910567697,5.364224084976418,3.0997549459444342,3.484128771487279
8,2023-08-22,5.108837351480391,2.684623266537131,3.16874900662075,3.0668991526854747
9,2023-08-23,2.1678173444239808,1.5394945094307548,2.0054111200993425,1.6712533161695096
10,2023-08-24,3.1133351729688745,1.575346740743277,0.8440138425550908,1.9181856954248024
11,2023-08-25,5.464618342196309,3.2808806310703797,3.9912501465989374,5.039953559350544
12,2023-08-26,4.322292298364077,7.10359270896504,2.69685983668376,7.417084378325278
13,2023-08-27,8.1094181741499,4.884941167548164,2.557576113419982,5.996899613092244
14,2023-08-28,3.421749776510661,3.1126667267158203,1.4044070661846084,5.1178396389705085
15,2023-08-29,2.4929264142325307,3.486097561550283,1.2239868323233256,4.388600251726038
16,2023-08-30,6.760969894925991,3.682185850293223,4.307574455172672,2.387738452600297
17,2023-08-31,5.818059825899051,3.717729665062825,1.4033075109941195,1.535822245068103
18,2023-09-01,2.3686344062270086,3.6776798955475662,3.360433959197324,3.742745410424173
19,2023-09-02,9.646877570807444,8.982115465805991,6.284066730606906,6.78032590998474
20,2023-09-03,5.789088373301809,7.02653282126942,4.464305026008066,4.7034179020001545
21,2023-09-04,1.806559412441079,1.7794708989826675,1.0789398833281434,4.006682159152774
0,2023-07-15,7.756838749259469,6.245930416324477,8.550927650647923,8.663975664471426
1,2023-07-16,2.355253108698556,2.664168474038757,1.076642344903763,3.0764080175303854
2,2023-07-17,6.820757899823497,4.340049467663393,1.477123897965523,1.95278109712978
3,2023-07-18,7.874241978370581,6.394689617079822,2.4766802136348187,4.675335314904591
4,2023-07-19,8.801816172278192,6.499888636931075,5.424050005786732,4.748169633768052
5,2023-07-20,6.842321074945586,6.530906089589612,5.952344759674641,6.098132250015645
6,2023-07-21,3.4456760557317203,3.846929494618614,3.6352637705668176,2.006043373816783
7,2023-07-22,7.056464784118059,5.321185865480355,9.52566076213836,6.4523486562603525
8,2023-07-23,2.746913142113495,2.873592971084362,2.044943879526358,1.5854998534181015
9,2023-07-24,12.692389878938274,4.2254050875243925,2.162284542774174,2.2606987471170377
10,2023-07-25,7.694081578589672,5.41267196434439,2.4639738351933267,2.700802614671788
11,2023-07-26,2.211425276375771,4.00503266049167,3.3306369547206502,2.256616354245704
12,2023-07-27,3.860841067974225,5.685974629755245,5.225256013593689,5.0950610138767205
13,2023-07-28,1.623951050523832,2.196853045192538,3.391608590528942,4.521960174317302
14,2023-07-29,3.917977823658112,3.6080966590665966,6.409398636444323,4.865143984055179
15,2023-07-30,3.6263738440421793,2.402863544537917,1.2504191802706963,2.1583308851698844
16,2023-07-31,3.2504515433502474,3.3066507577052877,1.724205272661708,1.9709156653217543
17,2023-08-01,2.7767051889004914,2.833627401376702,1.3914835929031566,1.850789139896704
18,2023-08-02,3.059625735161257,2.3795397356626986,1.9802195316126971,0.9729991645433584
19,2023-08-03,6.063792489929223,3.7987627552391454,3.3240394763259142,3.025681722958745
20,2023-08-04,4.941676591802926,5.282538749225758,5.337505476962909,6.133494327401584
21,2023-08-05,7.279033757598512,7.350133111338374,11.384045672982792,9.013417745304968
0,2023-06-16,0.968658318874382,3.294742995812662,2.813178627413909,3.7581692521154215
1,2023-06-17,2.494487729730369,3.975584838050667,3.11848063944646,5.095268443433673
2,2023-06-18,1.0187262177144107,1.7690138060450833,1.798013249905897,1.4271530340394427
