,Date,Mape_M_1,Mape_M_2,Mape_M_3,Mape_M_4
0,2023-08-14,4.0099494887144544,1.9088140476997304,2.411580865156997,1.6320258721666818
1,2023-08-15,2.564447391394592,1.4054009654181625,1.288086808962846,1.3970838132477823
2,2023-08-16,2.431869588343293,1.4686956200520331,2.1538974610445125,4.570578413734314
3,2023-08-17,4.752811445173257,3.7739594392492566,5.888243688411763,7.343328773299472
4,2023-08-18,1.6458578332627851,5.313949490162847,4.861889856673521,4.733384568422413
5,2023-08-19,4.268100588638729,5.591704280649507,3.1401055710589465,1.3113758901381265
6,2023-08-20,8.14501908254916,7.760504927230199,3.610037694280052,2.7478139898407745
7,2023-08-21,2.714859368951829,5.518472317297179,3.3281590840880537,3.7268239260507454
8,2023-08-22,4.984650413053288,2.733067800460499,3.2719744794009373,3.1897684047443726
9,2023-08-23,2.1177899145819854,1.5779552444704723,2.055851076012498,1.7168673929568574
10,2023-08-24,3.230837929828487,1.5879935246056365,0.8684542965570693,1.9365831486468368
11,2023-08-25,5.497017908747426,3.3217245895706786,4.059203029674947,4.860253597289369
12,2023-08-26,4.528065198219957,7.027340716829351,2.777650110856076,7.199941623176165
13,2023-08-27,8.076444999859957,4.569963218748752,2.5753658524841776,5.685645639890014
14,2023-08-28,3.4766905568167146,3.2675257713202304,1.539222514577102,4.911360073102367
15,2023-08-29,2.747777183832712,3.5722752049994373,1.2907913067586785,4.308540020397348
16,2023-08-30,5.829453059972463,3.72533739317305,4.229310504754932,2.33576799956348
17,2023-08-31,5.095606606568653,3.4892926830395217,1.4125013404516995,1.7508798120779985
18,2023-09-01,2.235141803742137,3.721185043181208,3.5293735927660794,3.8157220580679128
19,2023-09-02,9.408572742700596,9.12171080862587,6.510440909752055,6.559995045446383
20,2023-09-03,5.752858918282242,6.825542759149476,4.239687249136049,4.462291366735005
21,2023-09-04,1.8861838364903707,1.6963919143672297,0.9798100610993836,3.720996747567488
0,2023-07-15,7.987713155261483,6.0692645953223545,8.315435630338932,8.657134019347783
1,2023-07-16,2.3856156625499296,2.614718353270655,1.2016677546866137,3.124436960286818
2,2023-07-17,7.118072671766964,4.208905448603115,1.5974329820362936,2.165551902504162
3,2023-07-18,8.586651319072057,6.29793651429931,2.675708292715926,4.734469618727863
4,2023-07-19,9.26871551003364,6.42914239226796,5.335547918947511,4.620081472874047
5,2023-07-20,7.144275712241655,6.504733007884768,5.582908192319054,6.020824354810289
6,2023-07-21,3.5312931658308364,3.741082859720287,3.4615601701501943,2.1450210811167025
7,2023-07-22,7.390530088778603,5.012221206580447,9.476830156825804,6.58740207180749
8,2023-07-23,2.895921397775898,2.867776003551442,2.135054941586918,1.780246316762069
9,2023-07-24,12.997903476580015,4.097707761770799,2.4734590521489515,2.28703272818713
10,2023-07-25,7.7413133110512895,5.268200019549135,2.4352053936555595,2.691297290326615
11,2023-07-26,2.5524825694603126,3.885453671983241,3.349572141255456,2.2593511233862005
12,2023-07-27,4.078709374796855,5.558265026642895,5.344330310449269,5.133147110860206
13,2023-07-28,1.5384475320331243,2.073679349980515,3.424661142830284,4.633790225434441
14,2023-07-29,4.116823794376772,3.4813143752551983,6.328946694118407,4.807817720347141
15,2023-07-30,3.52045357021796,2.377551516353164,1.2470552949293536,2.207068817395878
16,2023-07-31,3.3181367226308365,3.1558308619872517,1.823547946080076,1.9341269849050693
17,2023-08-01,3.3088269259773324,2.7079568760800905,1.2905901402075806,1.6325663102313246
18,2023-08-02,3.4031289124369097,2.218635138494802,2.0091829446012803,0.9594499360411748
19,2023-08-03,6.516756298302995,3.669815378885302,3.3927180009978444,3.1182912630022925
20,2023-08-04,5.313399428487886,5.111390489044082,5.260771310888511,6.19586458155042
21,2023-08-05,7.664036378635984,7.212012316411485,10.86126673015488,9.145629164262544
0,2023-06-16,0.968166837107878,3.357795266918573,2.9316970814860626,3.768861228407824
1,2023-06-17,3.0210816200591384,4.190997052815879,3.303404060230464,5.43552859044695
2,2023-06-18,1.0812020238279223,1.924042017237199,1.717868447219611,1.5408800093872408
3,2023-06-19,1.7258373317191076,2.7639996765081647,3.4716141698896954,2.249572046593327
4,2023-06-20,3.9414081988875616,2.699025164306104,3.109079603697003,2.25031233642872
5,2023-06-21,2.4135978591798963,2.415235445538685,2.8674848096174164,2.714432585805985
6,2023-06-22,2.744789101183854,3.0802057029535423,4.33146278487289,3.506496682830612
7,2023-06-23,4.875477544976304,6.490651998425218,4.132866976355232,6.706431494350007
8,2023-06-24,3.898216133500669,7.87115400727616,4.30422274476914,5.665042193656699
9,2023-06-25,5.099250494857044,2.7180113108208754,3.9215301286272206,3.386926002056433
10,2023-06-26,1.6890606079366055,3.3866929965526182,3.136015859744432,2.773815074567816
11,2023-06-27,2.672137509736285,3.483051908245686,3.882021785670561,3.278812858938132
12,2023-06-28,2.631452910519701,2.8023412728256814,2.008059539892741,4.421070841314109
13,2023-06-29,2.5640750516540773,2.4619555368852297,2.7726456920976847,5.784125690271308
14,2023-06-30,2.9025166330405363,7.5314868994851,5.698873326454529,4.004120270172209
15,2023-07-01,4.169223434110409,7.609166090021207,6.14288557838492,3.009915849259735
16,2023-07-02,3.0370013124295223,2.9015867176040824,2.8331178612637227,4.047275637642738
17,2023-07-03,1.990090999802394,1.9374822445375792,3.007923223957622,2.711615665393695
18,2023-07-04,3.105929784125259,3.094731404565028,1.4110922839662918,1.42463860458912
19,2023-07-05,2.1914913111146017,2.465898194126244,1.601196153506976,2.389360341823588
20,2023-07-06,5.959004106382854,5.618265808332351,3.278618224783978,4.97607078985291
0,2023-05-11,3.8405296381641305,1.7591498678476143,1.796836463785138,1.6667909070155948
1,2023-05-12,2.198258582248985,2.042143547940744,2.822259341664711,2.205831768233807
2,2023-05-13,3.901249821410937,2.7420507777709107,3.6047340272998487,1.6827332920422138
3,2023-05-14,3.521950934872028,4.014917200966677,5.106770925190151,2.9377193851971777
