,Date,Mape_M_1,Mape_M_2,Mape_M_3,Mape_M_4
0,2023-08-14,3.2538246503460413,1.959254410104152,2.2201031828604,1.329194075502191
1,2023-08-15,2.2306383658496007,1.433777377930108,1.2466564752819973,2.6389322667234345
2,2023-08-16,2.08876669293603,1.1667293498766105,1.841232747227597,3.9142282907986456
3,2023-08-17,2.415988596687585,4.199962335831906,5.116087245170969,6.43853354196664
4,2023-08-18,2.665967138166687,4.56968708612224,3.7575681266889536,2.860286508174144
5,2023-08-19,4.374290296632774,4.558093177334055,2.976290725368824,1.5616801927190858
6,2023-08-20,7.657558438597197,6.812661402006843,3.3675881296923635,2.474183683784019
7,2023-08-21,2.622623747279192,5.576141087814893,3.341548128184877,3.253536912962064
8,2023-08-22,5.053925756944672,3.009712902384774,4.118772963377062,4.314517799461612
9,2023-08-23,1.5212229589002186,1.5663967907176777,2.444788295423824,3.413940145686975
10,2023-08-24,2.939732116141984,1.7394382225646936,1.361592826095928,1.155167109244137
11,2023-08-25,4.699615512447073,3.851956084507557,3.303782886406301,4.581486679854826
12,2023-08-26,5.147486637412832,6.571920677714445,3.034804845204242,6.3290527726708135
13,2023-08-27,6.892243840480834,2.9386720482722684,2.3581068824845826,4.683551812931079
14,2023-08-28,3.340339220976655,4.207691472778894,1.9119640661068091,4.937995519402713
15,2023-08-29,2.8317626524943416,3.808768558035659,1.405549737527472,3.277358875603725
16,2023-08-30,5.497153503693529,3.674771638243085,4.534923479008323,2.446392441371672
17,2023-08-31,5.453587870427832,2.5365805562186634,2.0082227628052336,2.496687703833575
18,2023-09-01,2.154770107422048,3.607295116011616,2.848549471551045,3.5836252158783286
19,2023-09-02,8.11626805081613,7.891394349002989,5.831496966224694,5.4134098719958
20,2023-09-03,4.215072230948471,4.876053660064188,2.7918011330137658,3.060270053043935
21,2023-09-04,1.0617322202506696,1.213557349049448,1.2011333127844803,3.685538416466641
0,2023-07-15,6.7603637524299085,5.252074237419594,7.620378402801149,8.181701160666979
1,2023-07-16,1.241746343984368,3.2755998898233947,1.55564839588071,3.258248102994378
2,2023-07-17,6.562310054896041,3.8166525519851286,0.8924813263131616,2.750726015015777
3,2023-07-18,6.766703044480289,5.579597716529732,2.630513908974122,3.724645347411097
4,2023-07-19,7.345947909396301,5.900501948218459,3.448100650156464,4.38677498563369
5,2023-07-20,6.123928169601647,6.178586671474457,4.41203464188199,5.638957174784074
6,2023-07-21,2.44961696282928,3.639933527376878,3.764177153374928,2.990210135706169
7,2023-07-22,6.808052768285462,4.133826161065841,10.15659883126521,6.870174699738431
8,2023-07-23,3.346238523205889,3.584832482851261,2.672644057767273,2.722618443770084
9,2023-07-24,10.385158127124276,3.511857114503812,1.6498791280053062,2.8316975276045957
10,2023-07-25,4.270083958228026,4.280585111858096,2.6802702550050617,1.922905525513113
11,2023-07-26,1.017419787024591,3.155437492860329,2.425051970647337,1.927435811207904
12,2023-07-27,2.571116627870805,4.794081199038946,4.364190856103015,4.858717559205363
13,2023-07-28,2.1295736654857764,1.5939013841702183,2.5578433735499506,4.441905313893443
14,2023-07-29,4.686627374798617,3.265509872039348,5.533231811652025,5.073233027666286
15,2023-07-30,1.7989415327499565,2.8637930628132,1.0783103732126078,2.4351163105377966
16,2023-07-31,2.4047379273710265,2.668832634852265,1.9245721703008576,1.816674513761669
17,2023-08-01,1.592071640854578,2.0065973488812974,1.78687664199482,1.6654732645401835
18,2023-08-02,1.601461394005914,2.367608427839482,2.210564943587018,1.2742615638523949
19,2023-08-03,5.10657662305288,3.053615981136253,3.105804389701368,3.139474302261817
20,2023-08-04,3.5260985559914464,5.017345457573119,4.488643042127285,5.957659490349909
21,2023-08-05,5.462241942644671,6.372686624938778,9.363024151219108,8.711254294081872
0,2023-06-16,0.872899669493764,2.2928670679611924,2.327782180893956,3.3059885274056726
1,2023-06-17,1.449668391114516,3.6398718353526185,3.09218008610813,4.847106863161812
2,2023-06-18,1.0596336173445904,1.4999928853386408,1.298760897596378,1.2486541789334982
3,2023-06-19,2.4928428273457026,3.0916019618003183,3.944705486310445,2.5356775781314065
4,2023-06-20,2.8540798316545493,2.2158533043732884,1.9260503781813032,2.229420357100175
5,2023-06-21,2.964760784633264,2.078096880145237,1.973176041450609,2.844036094331882
6,2023-06-22,1.784772613464349,3.008858765593004,3.352053205555229,3.5243645963190504
7,2023-06-23,3.358306777916425,5.285292219870943,3.6040297269763055,6.330145168283123
8,2023-06-24,1.810099488942692,3.816139743567232,4.189219788259385,7.20049470147055
9,2023-06-25,3.8008824899205824,4.3170851092740445,3.0814345974749373,2.982692765154354
10,2023-06-26,1.218874888278621,3.768023784232061,3.27920451426712,3.459966435047796
11,2023-06-27,2.8121394973337117,5.279869629892303,3.634156414354242,5.417908761868729
12,2023-06-28,1.9931586392097889,2.7339061562039,1.3846741385556118,5.938134380570264
13,2023-06-29,2.0310598761247505,2.5922044598534737,2.60880384905201,7.120498232374432
14,2023-06-30,2.072422742751172,7.087243869291783,4.849636196576766,5.249648052280889
15,2023-07-01,2.552370394492735,7.14013968687749,4.3508457613518425,2.8685783284548423
16,2023-07-02,3.1385826813195523,4.050039123230647,2.9794496899024416,3.4161674330524083
17,2023-07-03,2.914136882908571,2.958962990424088,2.813850658976376,2.656807328944957
18,2023-07-04,4.23048091123605,2.214491734290827,1.2857020162683377,1.4593632151550158
19,2023-07-05,1.7923664329189928,2.3663007597312005,1.6624645030128646,2.146814355207355
20,2023-07-06,5.325695684484311,2.9790446175004126,2.874497103320344,4.473799313008628
0,2023-05-11,4.004011069146936,1.805074889196211,1.6762367290824567,1.339028634099678
1,2023-05-12,1.7985178764133307,2.156322406902245,2.982760054140122,2.432618020878248
2,2023-05-13,1.4261090034525197,1.7876828911880995,2.38518278216442,1.5251087177264964
3,2023-05-14,1.8555417927098128,2.300341373228947,3.603958309585056,1.6548790007279108
4,2023-05-15,3.986105966148018,2.3503511274896933,2.903839337778942,2.221523379286035
5,2023-05-16,3.688483270340925,2.4018921447330994,3.27250281426913,2.913962441956186
6,2023-05-17,3.1694184865823454,2.613519570840568,2.547684115666475,1.9406296905256148
7,2023-05-18,1.9430876165517716,3.771504955358438,3.841121620766874,2.455065923344021
8,2023-05-19,3.39484569027261,0.9371397162796872,1.0269206707718468,1.2757030602381585
9,2023-05-20,1.5217849938598478,2.171456702230856,1.668021177951529,1.1517708803334228
10,2023-05-21,2.8413700793676484,2.8894179052408706,2.3318809802745504,2.214749126020359
