,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
9,2023-08-30 00:00:00,4760,4939.64,4933.744,4853.44,4581.8433
10,2023-08-30 01:00:00,4491,4758.158,4723.8726,4666.01,4368.449
11,2023-08-30 02:00:00,4307,4583.0464,4531.5435,4498.14,4182.662
12,2023-08-30 03:00:00,4176,4424.3745,4363.5605,4344.218,4035.5273
13,2023-08-30 04:00:00,4037,4291.0044,4219.2954,4198.5947,3920.49
14,2023-08-30 05:00:00,3921,4184.2417,4093.5684,4055.8743,3825.001
15,2023-08-30 06:00:00,3819,4073.3306,3943.9236,3864.7043,3698.9038
16,2023-08-30 07:00:00,3663,3947.2627,3818.8052,3814.165,3599.807
17,2023-08-30 08:00:00,3737,3999.316,3936.2163,3992.435,3713.1565
18,2023-08-30 09:00:00,3925,4185.4585,4141.2144,4193.9526,3896.538
19,2023-08-30 10:00:00,4105,4376.7085,4319.737,4368.944,4066.453
20,2023-08-30 11:00:00,4293,4562.1987,4486.8784,4551.833,4234.2505
21,2023-08-30 12:00:00,4484,4775.4927,4676.65,4774.0557,4421.9634
22,2023-08-30 13:00:00,4672,5018.0234,4907.167,5043.53,4652.268
23,2023-08-30 14:00:00,4945,5260.037,5126.9414,5284.1406,4918.9023
24,2023-08-30 15:00:00,5201,5453.573,5255.654,5422.366,5130.2637
25,2023-08-30 16:00:00,5337,5544.2744,5269.9805,5431.8613,5202.194
26,2023-08-30 17:00:00,5322,5521.8984,5169.959,5302.402,5150.848
27,2023-08-30 18:00:00,5154,5352.798,4951.361,5081.846,4976.2373
28,2023-08-30 19:00:00,4959,5153.5835,4770.755,4982.315,4780.3506
29,2023-08-30 20:00:00,5004,5177.9956,4836.0137,5092.27,4831.9556
30,2023-08-30 21:00:00,4967,5264.838,4932.719,5148.7983,4946.284
31,2023-08-30 22:00:00,4777,5237.794,4918.3613,5101.45,4934.455
32,2023-08-30 23:00:00,4737,5106.5503,4800.125,4973.2397,4806.6484
