,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
8,2023-02-16 00:00:00,2297,2232.8167,2237.9524,2204.81,2216.8013
9,2023-02-16 01:00:00,2200,2146.0146,2154.2048,2120.7358,2133.97
10,2023-02-16 02:00:00,2135,2082.9202,2093.903,2058.5715,2075.2983
11,2023-02-16 03:00:00,2100,2042.2723,2056.5476,2017.0939,2036.4984
12,2023-02-16 04:00:00,2072,2022.2097,2041.9111,1997.5199,2019.5485
13,2023-02-16 05:00:00,2098,2035.1772,2056.9375,2010.6028,2033.513
14,2023-02-16 06:00:00,2150,2098.5283,2107.1306,2066.087,2092.8684
15,2023-02-16 07:00:00,2237,2177.654,2158.464,2133.088,2157.9807
16,2023-02-16 08:00:00,2275,2237.9766,2205.476,2190.5256,2217.2036
17,2023-02-16 09:00:00,2329,2294.48,2275.5325,2249.8079,2286.753
18,2023-02-16 10:00:00,2368,2339.8489,2313.3716,2295.4246,2328.7136
19,2023-02-16 11:00:00,2367,2366.396,2320.4783,2322.2295,2350.9702
20,2023-02-16 12:00:00,2382,2376.7173,2321.5757,2335.5977,2359.9521
21,2023-02-16 13:00:00,2359,2379.4878,2326.8977,2344.0093,2361.115
22,2023-02-16 14:00:00,2362,2384.7864,2337.6018,2355.8503,2366.538
23,2023-02-16 15:00:00,2364,2397.5479,2353.7583,2372.938,2385.8906
24,2023-02-16 16:00:00,2402,2409.151,2367.2043,2385.3271,2398.156
25,2023-02-16 17:00:00,2407,2398.2712,2362.0874,2377.9033,2384.1213
26,2023-02-16 18:00:00,2413,2384.8708,2366.4685,2362.354,2387.9438
27,2023-02-16 19:00:00,2515,2471.6333,2466.5251,2432.4385,2483.7751
28,2023-02-16 20:00:00,2561,2521.3074,2496.0254,2485.8657,2502.8818
29,2023-02-16 21:00:00,2555,2498.659,2466.2173,2473.9714,2478.0002
30,2023-02-16 22:00:00,2492,2421.0508,2407.2666,2418.3184,2404.258
31,2023-02-16 23:00:00,2379,2319.54,2316.0754,2321.4604,2309.2725
