,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
6,2022-09-27 00:00:00,4600,2754.4944,4448.865,4546.695,4483.7886
7,2022-09-27 01:00:00,4427,2632.3193,4244.063,4359.2627,4287.0454
8,2022-09-27 02:00:00,4284,2527.074,4062.7197,4196.659,4122.387
9,2022-09-27 03:00:00,4161,2442.0962,3904.4832,4046.0232,3972.4512
10,2022-09-27 04:00:00,4026,2376.803,3774.804,3921.0725,3841.6985
11,2022-09-27 05:00:00,3908,2338.7341,3676.15,3827.43,3740.714
12,2022-09-27 06:00:00,3778,2314.9746,3577.9453,3699.795,3639.6184
13,2022-09-27 07:00:00,3643,2315.2517,3466.6702,3597.1614,3536.668
14,2022-09-27 08:00:00,3743,2454.4343,3504.8423,3709.5615,3610.0261
15,2022-09-27 09:00:00,3940,2604.6885,3676.2734,3863.8293,3760.78
16,2022-09-27 10:00:00,4109,2711.5178,3837.314,3996.493,3884.9885
17,2022-09-27 11:00:00,4301,2793.1191,3977.446,4123.52,3995.9536
18,2022-09-27 12:00:00,4488,2867.8054,4136.346,4257.319,4120.909
19,2022-09-27 13:00:00,4742,2947.387,4332.8613,4400.916,4261.547
20,2022-09-27 14:00:00,5000,3037.5989,4537.2617,4530.3286,4390.1436
21,2022-09-27 15:00:00,5148,3120.7878,4684.822,4592.676,4459.5205
22,2022-09-27 16:00:00,5128,3141.3804,4727.719,4572.8584,4430.51
23,2022-09-27 17:00:00,4994,3089.2366,4649.15,4481.6025,4306.6626
24,2022-09-27 18:00:00,4743,2977.6633,4485.8223,4363.257,4142.68
25,2022-09-27 19:00:00,4400,2896.7036,4416.706,4436.6406,4110.525
26,2022-09-27 20:00:00,4224,3014.7073,4513.448,4546.183,4198.555
27,2022-09-27 21:00:00,4258,3087.952,4558.3027,4564.5693,4245.7837
28,2022-09-27 22:00:00,4199,3081.716,4520.848,4484.598,4206.212
29,2022-09-27 23:00:00,4060,2980.795,4393.7715,4334.485,4098.074
