,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
11,2022-09-27 00:00:00,4600,2737.354,4430.38,4453.2646,4443.3853
12,2022-09-27 01:00:00,4427,2620.4255,4232.1313,4272.127,4250.4414
13,2022-09-27 02:00:00,4284,2517.4758,4056.4358,4117.542,4087.9417
14,2022-09-27 03:00:00,4161,2432.5486,3902.7107,3976.0625,3939.7495
15,2022-09-27 04:00:00,4026,2365.5986,3776.2686,3861.1514,3808.7239
16,2022-09-27 05:00:00,3908,2327.7573,3682.1023,3776.9888,3704.604
17,2022-09-27 06:00:00,3778,2309.0132,3598.0334,3656.7957,3595.3975
18,2022-09-27 07:00:00,3643,2308.6213,3491.7983,3573.5881,3494.5066
19,2022-09-27 08:00:00,3743,2446.1267,3498.1033,3704.061,3584.6772
20,2022-09-27 09:00:00,3940,2597.0479,3657.874,3864.6436,3736.722
21,2022-09-27 10:00:00,4109,2704.1782,3822.2239,4000.1375,3859.666
22,2022-09-27 11:00:00,4301,2784.9011,3959.1216,4127.877,3969.9207
23,2022-09-27 12:00:00,4488,2856.8274,4104.5957,4259.5796,4094.471
24,2022-09-27 13:00:00,4742,2932.225,4282.7095,4397.11,4234.8706
25,2022-09-27 14:00:00,5000,3016.833,4476.4243,4516.7847,4362.388
26,2022-09-27 15:00:00,5148,3096.807,4628.8726,4569.78,4427.4775
27,2022-09-27 16:00:00,5128,3120.6902,4688.1826,4545.412,4391.3364
28,2022-09-27 17:00:00,4994,3072.1003,4631.0103,4452.511,4261.4604
29,2022-09-27 18:00:00,4743,2963.985,4477.2417,4348.247,4099.6523
30,2022-09-27 19:00:00,4400,2890.3674,4366.694,4447.1455,4088.4714
31,2022-09-27 20:00:00,4224,3008.1404,4445.7983,4557.2524,4186.7646
32,2022-09-27 21:00:00,4258,3079.5725,4508.057,4570.7896,4237.1475
33,2022-09-27 22:00:00,4199,3069.118,4492.044,4480.776,4195.549
34,2022-09-27 23:00:00,4060,2961.4246,4389.46,4325.8745,4086.0527
