,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
11,2023-01-18 00:00:00,2197,2175.955,2227.2214,2181.179,2216.5623
12,2023-01-18 01:00:00,2116,2089.915,2143.5774,2104.388,2133.958
13,2023-01-18 02:00:00,2066,2030.8226,2079.3464,2049.4165,2072.0327
14,2023-01-18 03:00:00,2018,1994.8942,2034.8083,2006.0613,2025.8025
15,2023-01-18 04:00:00,1992,1979.7318,2012.3676,1979.8855,2001.1656
16,2023-01-18 05:00:00,1997,1993.7667,2019.8478,1991.4507,2009.0801
17,2023-01-18 06:00:00,2062,2043.754,2062.1804,2038.3346,2062.945
18,2023-01-18 07:00:00,2158,2108.3445,2127.491,2097.1975,2132.398
19,2023-01-18 08:00:00,2196,2180.9475,2191.9224,2159.9443,2177.1873
20,2023-01-18 09:00:00,2280,2251.434,2245.288,2226.0518,2247.2527
21,2023-01-18 10:00:00,2298,2300.6936,2290.7363,2280.5667,2294.9385
22,2023-01-18 11:00:00,2309,2331.0933,2324.6787,2315.5728,2323.5571
23,2023-01-18 12:00:00,2334,2346.8013,2344.5552,2335.0107,2340.1057
24,2023-01-18 13:00:00,2326,2354.7395,2355.1587,2345.6284,2346.8958
25,2023-01-18 14:00:00,2340,2365.684,2365.0742,2354.998,2353.177
26,2023-01-18 15:00:00,2388,2382.2039,2379.4382,2366.7427,2369.927
27,2023-01-18 16:00:00,2410,2392.1716,2392.842,2372.7366,2389.515
28,2023-01-18 17:00:00,2407,2386.5923,2393.2854,2363.9844,2383.391
29,2023-01-18 18:00:00,2436,2419.4094,2405.087,2389.6365,2391.278
30,2023-01-18 19:00:00,2532,2507.282,2513.2488,2467.4292,2500.4807
31,2023-01-18 20:00:00,2511,2508.0464,2513.015,2462.7393,2511.3337
32,2023-01-18 21:00:00,2513,2475.7983,2485.9968,2433.3823,2473.557
33,2023-01-18 22:00:00,2450,2390.489,2426.0886,2368.3318,2400.5369
34,2023-01-18 23:00:00,2332,2283.4292,2329.0276,2273.517,2305.467
