,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
11,2023-03-12 00:00:00,2317,2334.712,2342.4229,2312.955,2323.7544
12,2023-03-12 01:00:00,2225,2246.988,2254.3665,2226.5337,2237.1055
13,2023-03-12 02:00:00,2152,2171.759,2178.014,2157.6062,2163.1702
14,2023-03-12 03:00:00,2099,2112.069,2118.2822,2105.592,2104.7737
15,2023-03-12 04:00:00,2057,2071.7227,2077.5852,2068.6685,2065.3354
16,2023-03-12 05:00:00,2058,2054.144,2055.5107,2048.4817,2048.4983
17,2023-03-12 06:00:00,2063,2039.7198,2036.855,2035.7955,2034.6362
18,2023-03-12 07:00:00,2024,1997.9442,2004.6249,2005.806,1992.1719
19,2023-03-12 08:00:00,2024,2030.83,2031.318,2032.6719,2038.8647
20,2023-03-12 09:00:00,2129,2110.732,2117.212,2113.961,2114.4587
21,2023-03-12 10:00:00,2172,2177.9495,2187.4631,2183.1785,2173.4204
22,2023-03-12 11:00:00,2226,2234.986,2240.8623,2236.4353,2223.6155
23,2023-03-12 12:00:00,2267,2280.4236,2283.7075,2276.5027,2266.0662
24,2023-03-12 13:00:00,2290,2314.569,2319.4563,2310.9282,2307.2769
25,2023-03-12 14:00:00,2320,2339.9836,2352.0154,2344.01,2348.8662
26,2023-03-12 15:00:00,2339,2358.7188,2381.2903,2373.6606,2380.7832
27,2023-03-12 16:00:00,2346,2366.926,2395.3977,2391.3005,2398.0972
28,2023-03-12 17:00:00,2367,2356.5671,2378.9443,2386.249,2399.106
29,2023-03-12 18:00:00,2382,2329.276,2343.9192,2359.5757,2372.51
30,2023-03-12 19:00:00,2403,2332.9163,2383.197,2374.2158,2393.0896
31,2023-03-12 20:00:00,2487,2437.1807,2481.4001,2472.417,2483.5977
32,2023-03-12 21:00:00,2482,2467.812,2490.9658,2475.3955,2482.9548
33,2023-03-12 22:00:00,2464,2451.229,2470.0708,2447.7273,2453.8044
34,2023-03-12 23:00:00,2398,2381.621,2400.754,2374.6953,2381.505
