,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
5,2023-02-28 00:00:00,2244,2266.353,2259.833,2245.6243,2242.1775
6,2023-02-28 01:00:00,2158,2178.9646,2174.1418,2156.828,2153.6228
7,2023-02-28 02:00:00,2098,2114.2312,2108.1543,2089.3394,2090.1228
8,2023-02-28 03:00:00,2081,2068.5405,2064.048,2042.4811,2046.2667
9,2023-02-28 04:00:00,2057,2042.7291,2043.4746,2017.3148,2023.5792
10,2023-02-28 05:00:00,2072,2054.4531,2053.8406,2023.6272,2030.9728
11,2023-02-28 06:00:00,2109,2115.7266,2099.6375,2072.2197,2085.8909
12,2023-02-28 07:00:00,2162,2183.2722,2147.5994,2133.2363,2157.1353
13,2023-02-28 08:00:00,2221,2243.7207,2195.361,2194.929,2212.72
14,2023-02-28 09:00:00,2296,2308.7378,2273.3196,2270.9417,2291.0256
15,2023-02-28 10:00:00,2337,2359.4673,2325.3716,2333.1953,2344.8901
16,2023-02-28 11:00:00,2360,2392.4668,2348.658,2372.0005,2379.3193
17,2023-02-28 12:00:00,2389,2410.0205,2364.6523,2393.002,2399.0159
18,2023-02-28 13:00:00,2381,2419.4067,2380.8682,2406.2449,2410.824
19,2023-02-28 14:00:00,2397,2430.8586,2399.3252,2422.2935,2426.1416
20,2023-02-28 15:00:00,2404,2449.3591,2421.5889,2443.6472,2448.1145
21,2023-02-28 16:00:00,2412,2462.3745,2437.3608,2458.3318,2459.957
22,2023-02-28 17:00:00,2409,2446.3855,2429.695,2448.011,2448.7249
23,2023-02-28 18:00:00,2391,2424.739,2433.651,2417.0588,2430.7532
24,2023-02-28 19:00:00,2466,2501.3774,2521.1074,2468.2056,2509.9714
25,2023-02-28 20:00:00,2521,2542.7808,2532.7449,2524.7893,2535.056
26,2023-02-28 21:00:00,2503,2520.44,2501.7231,2506.1333,2510.8877
27,2023-02-28 22:00:00,2439,2444.9458,2442.507,2446.328,2437.9187
28,2023-02-28 23:00:00,2341,2342.882,2353.0508,2345.5476,2341.8135
