,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
1,2023-03-14 00:00:00,2418,2445.9458,2462.2302,2446.2007,2453.936
2,2023-03-14 01:00:00,2338,2352.5217,2365.7297,2355.6558,2357.4934
3,2023-03-14 02:00:00,2261,2275.685,2285.025,2279.0535,2279.8506
4,2023-03-14 03:00:00,2205,2220.676,2225.7754,2218.6414,2221.5425
5,2023-03-14 04:00:00,2163,2183.5745,2189.2104,2179.7202,2184.114
6,2023-03-14 05:00:00,2159,2171.2617,2181.5662,2172.9097,2176.5247
7,2023-03-14 06:00:00,2204,2191.961,2200.5898,2197.761,2207.3652
8,2023-03-14 07:00:00,2234,2221.0396,2227.7327,2221.8606,2234.5288
9,2023-03-14 08:00:00,2338,2272.646,2292.9214,2294.1404,2303.527
10,2023-03-14 09:00:00,2428,2378.8982,2403.245,2408.774,2415.2593
11,2023-03-14 10:00:00,2506,2472.363,2497.802,2498.4946,2499.6067
12,2023-03-14 11:00:00,2538,2548.0,2566.8079,2567.0134,2569.875
13,2023-03-14 12:00:00,2607,2609.7468,2619.8335,2619.2803,2623.8484
14,2023-03-14 13:00:00,2606,2658.5505,2665.5913,2664.4822,2666.2751
15,2023-03-14 14:00:00,2653,2700.7952,2712.8108,2711.7063,2710.2102
16,2023-03-14 15:00:00,2708,2745.2546,2761.5115,2759.4062,2754.27
17,2023-03-14 16:00:00,2754,2774.3564,2786.6877,2784.4663,2773.3
18,2023-03-14 17:00:00,2768,2756.1147,2758.2256,2759.7527,2743.7485
19,2023-03-14 18:00:00,2725,2692.8896,2688.7903,2692.4092,2671.1895
20,2023-03-14 19:00:00,2702,2638.8384,2682.0796,2671.2012,2662.1328
21,2023-03-14 20:00:00,2771,2705.2073,2750.2217,2732.543,2724.2402
22,2023-03-14 21:00:00,2758,2704.6624,2731.9077,2714.3145,2702.6755
23,2023-03-14 22:00:00,2686,2669.4478,2682.7366,2664.6821,2652.4814
24,2023-03-14 23:00:00,2585,2588.278,2589.3547,2577.3125,2561.7644
