,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
8,2023-05-22 00:00:00,3592,3526.4348,3513.3438,3592.6885,3485.6323
9,2023-05-22 01:00:00,3430,3369.7344,3350.9963,3420.479,3336.7666
10,2023-05-22 02:00:00,3265,3215.0798,3209.1794,3268.5735,3199.879
11,2023-05-22 03:00:00,3112,3074.602,3099.7493,3131.2458,3074.5403
12,2023-05-22 04:00:00,2967,2958.3032,3018.1848,3010.5117,2969.9407
13,2023-05-22 05:00:00,2864,2872.6038,2935.9878,2900.7434,2892.9377
14,2023-05-22 06:00:00,2703,2790.9814,2826.1304,2760.156,2786.4485
15,2023-05-22 07:00:00,2679,2743.6025,2856.3992,2758.8818,2787.2134
16,2023-05-22 08:00:00,2846,2901.1885,3053.1045,2940.368,2961.9133
17,2023-05-22 09:00:00,3080,3102.4468,3241.4255,3136.0151,3147.4055
18,2023-05-22 10:00:00,3302,3271.1338,3398.0828,3296.8137,3295.6084
19,2023-05-22 11:00:00,3492,3412.301,3541.63,3431.2317,3428.9202
20,2023-05-22 12:00:00,3665,3553.0027,3697.8171,3568.9712,3566.428
21,2023-05-22 13:00:00,3817,3723.565,3884.923,3743.9019,3739.6052
22,2023-05-22 14:00:00,4058,3917.599,4089.407,3952.4092,3956.0154
23,2023-05-22 15:00:00,4276,4066.8687,4257.703,4136.0366,4118.562
24,2023-05-22 16:00:00,4399,4131.254,4328.458,4210.8467,4176.184
25,2023-05-22 17:00:00,4410,4113.695,4283.4478,4162.4653,4135.352
26,2023-05-22 18:00:00,4246,4000.127,4138.136,4008.335,3976.6807
27,2023-05-22 19:00:00,3985,3818.0183,3976.1511,3813.6128,3805.0703
28,2023-05-22 20:00:00,3942,3815.8928,4021.7412,3815.503,3861.5515
29,2023-05-22 21:00:00,4031,3946.829,4122.76,3992.0454,4035.9385
30,2023-05-22 22:00:00,4072,3989.0935,4142.817,4050.7317,4101.0356
31,2023-05-22 23:00:00,4019,3917.7593,4060.1987,3974.77,4013.829
