,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
7,2022-10-17 00:00:00,3134,3217.191,3281.8655,3253.4167,3271.0452
8,2022-10-17 01:00:00,2990,3085.163,3153.0698,3115.44,3134.6665
9,2022-10-17 02:00:00,2884,2959.6724,3032.1873,2993.6816,3006.088
10,2022-10-17 03:00:00,2786,2848.298,2927.0728,2891.1663,2895.7039
11,2022-10-17 04:00:00,2718,2757.1052,2847.1287,2804.3567,2809.8672
12,2022-10-17 05:00:00,2667,2696.218,2790.7515,2751.4006,2753.417
13,2022-10-17 06:00:00,2643,2666.1516,2731.0227,2719.025,2717.9495
14,2022-10-17 07:00:00,2606,2641.7617,2706.5,2676.402,2655.3533
15,2022-10-17 08:00:00,2686,2682.3696,2820.3662,2749.38,2741.538
16,2022-10-17 09:00:00,2833,2838.7708,2976.629,2915.9783,2913.2888
17,2022-10-17 10:00:00,2976,2990.8608,3102.507,3059.908,3052.539
18,2022-10-17 11:00:00,3112,3110.0427,3206.6362,3171.608,3159.5686
19,2022-10-17 12:00:00,3186,3214.311,3311.7476,3271.3328,3247.9556
20,2022-10-17 13:00:00,3340,3316.1753,3439.6357,3380.4602,3346.6267
21,2022-10-17 14:00:00,3538,3431.175,3580.7952,3506.5444,3472.0684
22,2022-10-17 15:00:00,3673,3544.1233,3675.5027,3609.1184,3575.3752
23,2022-10-17 16:00:00,3747,3589.1924,3672.5408,3625.1956,3593.0676
24,2022-10-17 17:00:00,3673,3545.0762,3578.347,3546.9092,3521.1968
25,2022-10-17 18:00:00,3515,3455.6636,3517.661,3460.5386,3416.5208
26,2022-10-17 19:00:00,3560,3477.3408,3593.8381,3514.419,3461.1726
27,2022-10-17 20:00:00,3632,3506.042,3624.1191,3548.0513,3497.9607
28,2022-10-17 21:00:00,3675,3516.1873,3640.7014,3569.4673,3543.7866
29,2022-10-17 22:00:00,3631,3489.8,3580.0125,3540.2893,3529.068
30,2022-10-17 23:00:00,3499,3405.4773,3471.9148,3449.4995,3430.5647
