,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
9,2023-04-22 00:00:00,2909,2906.6511,2894.0637,2896.4973,2889.81
10,2023-04-22 01:00:00,2792,2792.9495,2782.1646,2786.99,2774.695
11,2023-04-22 02:00:00,2668,2686.8716,2675.4512,2683.7356,2666.3745
12,2023-04-22 03:00:00,2570,2592.8235,2582.6987,2593.091,2569.9167
13,2023-04-22 04:00:00,2483,2519.1643,2509.913,2519.962,2498.2427
14,2023-04-22 05:00:00,2448,2477.9316,2458.2507,2475.279,2460.9365
15,2023-04-22 06:00:00,2408,2429.1782,2402.9795,2433.6304,2423.8237
16,2023-04-22 07:00:00,2374,2401.5662,2386.9055,2389.3323,2387.3855
17,2023-04-22 08:00:00,2482,2490.9434,2491.359,2471.7925,2472.9985
18,2023-04-22 09:00:00,2589,2606.2136,2610.8171,2586.4495,2590.6582
19,2023-04-22 10:00:00,2684,2705.035,2711.0688,2682.2214,2689.686
20,2023-04-22 11:00:00,2816,2788.4714,2797.2122,2763.9275,2775.0234
21,2023-04-22 12:00:00,2905,2862.8767,2870.7402,2835.558,2856.0647
22,2023-04-22 13:00:00,2992,2937.378,2939.294,2904.2432,2937.8806
23,2023-04-22 14:00:00,3089,3016.907,3011.0168,2972.7754,3017.2827
24,2023-04-22 15:00:00,3165,3090.8591,3079.9563,3033.326,3088.9548
25,2023-04-22 16:00:00,3242,3140.0737,3120.722,3070.8313,3136.394
26,2023-04-22 17:00:00,3267,3149.8198,3107.2896,3073.2002,3132.861
27,2023-04-22 18:00:00,3192,3103.547,3036.941,3023.9556,3068.2588
28,2023-04-22 19:00:00,3064,3012.9094,2979.666,2948.3088,2994.8098
29,2023-04-22 20:00:00,3106,3039.713,3027.789,2997.2966,3059.682
30,2023-04-22 21:00:00,3079,3053.0781,3036.592,3011.6863,3064.012
31,2023-04-22 22:00:00,3016,3008.5264,3009.969,2984.5647,3023.0942
32,2023-04-22 23:00:00,2937,2952.007,2946.1628,2921.7334,2949.3467
