,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
5,2023-03-29 00:00:00,2365,2409.6025,2425.7124,2395.4036,2392.856
6,2023-03-29 01:00:00,2269,2314.6045,2328.2043,2302.4448,2298.9272
7,2023-03-29 02:00:00,2201,2243.0183,2250.2065,2231.9187,2230.2278
8,2023-03-29 03:00:00,2150,2189.8816,2191.1555,2180.4077,2179.1387
9,2023-03-29 04:00:00,2111,2155.7197,2155.3599,2151.0327,2147.3186
10,2023-03-29 05:00:00,2117,2153.0852,2154.3887,2157.8286,2148.5493
11,2023-03-29 06:00:00,2162,2190.243,2188.1152,2203.5774,2189.0994
12,2023-03-29 07:00:00,2188,2233.5225,2230.4165,2253.5417,2230.1838
13,2023-03-29 08:00:00,2301,2298.3892,2294.257,2322.5469,2302.4744
14,2023-03-29 09:00:00,2397,2393.708,2396.0808,2420.3157,2402.6472
15,2023-03-29 10:00:00,2455,2472.1946,2486.1484,2494.4302,2474.01
16,2023-03-29 11:00:00,2513,2532.7485,2551.6738,2546.263,2533.0913
17,2023-03-29 12:00:00,2542,2579.1057,2600.9316,2583.057,2578.5403
18,2023-03-29 13:00:00,2614,2614.7812,2642.473,2614.4246,2615.8904
19,2023-03-29 14:00:00,2667,2647.6355,2685.3599,2649.982,2657.1914
20,2023-03-29 15:00:00,2707,2688.0618,2732.345,2691.2793,2702.4946
21,2023-03-29 16:00:00,2753,2723.0059,2763.6387,2722.1992,2733.0725
22,2023-03-29 17:00:00,2769,2717.8706,2748.1677,2716.1045,2720.7856
23,2023-03-29 18:00:00,2659,2667.584,2690.447,2670.9875,2662.8958
24,2023-03-29 19:00:00,2617,2637.054,2681.6157,2653.3945,2655.2354
25,2023-03-29 20:00:00,2669,2701.236,2750.06,2715.1216,2709.2756
26,2023-03-29 21:00:00,2654,2681.839,2730.3594,2694.217,2682.141
27,2023-03-29 22:00:00,2584,2633.357,2677.3708,2631.7075,2619.7593
28,2023-03-29 23:00:00,2492,2545.1846,2581.8853,2535.6118,2524.503
