,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
3,2023-04-12 00:00:00,2733,2796.492,2735.0413,2756.23,2765.9817
4,2023-04-12 01:00:00,2628,2673.0198,2606.927,2627.6892,2638.9253
5,2023-04-12 02:00:00,2529,2567.3364,2502.542,2514.5442,2528.567
6,2023-04-12 03:00:00,2441,2478.582,2417.8943,2423.2366,2436.849
7,2023-04-12 04:00:00,2362,2412.5183,2352.9763,2357.7957,2369.205
8,2023-04-12 05:00:00,2346,2386.3477,2319.614,2329.5415,2340.01
9,2023-04-12 06:00:00,2331,2371.56,2310.318,2320.934,2333.0527
10,2023-04-12 07:00:00,2297,2353.3667,2315.748,2305.8452,2315.4597
11,2023-04-12 08:00:00,2406,2440.6255,2413.5686,2381.505,2397.2607
12,2023-04-12 09:00:00,2522,2571.8596,2541.5144,2516.6626,2522.007
13,2023-04-12 10:00:00,2583,2687.763,2642.348,2626.8196,2624.6853
14,2023-04-12 11:00:00,2661,2783.1907,2722.59,2715.9502,2707.5964
15,2023-04-12 12:00:00,2745,2865.874,2792.3782,2789.4456,2778.3516
16,2023-04-12 13:00:00,2816,2949.4695,2867.1396,2861.5542,2848.4546
17,2023-04-12 14:00:00,2907,3045.6406,2958.9895,2948.2607,2925.9255
18,2023-04-12 15:00:00,2991,3141.152,3050.6558,3034.6812,3006.135
19,2023-04-12 16:00:00,3054,3199.2874,3095.7214,3079.913,3058.967
20,2023-04-12 17:00:00,3044,3192.8208,3060.795,3063.2334,3044.1929
21,2023-04-12 18:00:00,2977,3106.197,2954.208,2978.5156,2959.7634
22,2023-04-12 19:00:00,2927,3002.0515,2912.7522,2903.945,2875.044
23,2023-04-12 20:00:00,3001,3058.1042,2979.5603,2976.0022,2941.0864
24,2023-04-12 21:00:00,2944,3096.5264,2994.1948,2990.4773,2959.737
25,2023-04-12 22:00:00,2913,3072.1194,2968.1326,2963.9194,2937.8252
26,2023-04-12 23:00:00,2857,2998.6975,2877.3574,2878.928,2869.0364
