,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
11,2022-12-16 00:00:00,2203,2221.5813,2179.904,2207.0044,2181.2754
12,2022-12-16 01:00:00,2098,2136.9402,2099.1096,2127.67,2099.4858
13,2022-12-16 02:00:00,2024,2067.8315,2035.5404,2066.5771,2040.2751
14,2022-12-16 03:00:00,1985,2021.3795,1991.648,2022.8416,2001.3466
15,2022-12-16 04:00:00,1957,1994.6016,1970.2255,1997.2493,1984.8962
16,2022-12-16 05:00:00,1971,1989.6492,1978.7888,1996.5144,1994.8563
17,2022-12-16 06:00:00,2003,2021.0248,2010.8873,2028.794,2035.8931
18,2022-12-16 07:00:00,2066,2078.3086,2047.6732,2077.101,2076.159
19,2022-12-16 08:00:00,2141,2125.9167,2099.9543,2116.2083,2127.658
20,2022-12-16 09:00:00,2205,2198.175,2171.2695,2187.4045,2207.12
21,2022-12-16 10:00:00,2236,2264.074,2231.897,2245.1326,2260.1523
22,2022-12-16 11:00:00,2295,2304.405,2270.8772,2282.5679,2291.5803
23,2022-12-16 12:00:00,2335,2325.5623,2291.4883,2302.6921,2309.1956
24,2022-12-16 13:00:00,2337,2334.6611,2300.0535,2309.9648,2317.3093
25,2022-12-16 14:00:00,2344,2340.0676,2303.9856,2317.8137,2323.0015
26,2022-12-16 15:00:00,2344,2349.4678,2308.642,2328.1968,2331.9072
27,2022-12-16 16:00:00,2354,2361.6335,2312.2473,2330.3787,2337.8691
28,2022-12-16 17:00:00,2357,2365.8057,2323.9734,2328.9822,2335.9006
29,2022-12-16 18:00:00,2407,2414.3816,2394.42,2392.011,2387.548
30,2022-12-16 19:00:00,2473,2486.801,2437.8293,2443.636,2453.3499
31,2022-12-16 20:00:00,2439,2456.4592,2406.98,2422.7222,2434.628
32,2022-12-16 21:00:00,2396,2427.0273,2363.2502,2385.3171,2404.1035
33,2022-12-16 22:00:00,2324,2371.8074,2300.0662,2323.1013,2337.6353
34,2022-12-16 23:00:00,2235,2293.0288,2220.0894,2246.0986,2257.4395
