,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
2,2022-12-24 00:00:00,2176,2111.573,2121.9512,2127.9968,2160.9597
3,2022-12-24 01:00:00,2029,2035.001,2046.2169,2047.3618,2069.545
4,2022-12-24 02:00:00,1956,1975.5962,1982.4447,1973.2526,1998.1031
5,2022-12-24 03:00:00,1904,1932.5573,1936.0988,1914.2898,1946.173
6,2022-12-24 04:00:00,1868,1906.1239,1909.0889,1880.1024,1916.1945
7,2022-12-24 05:00:00,1865,1900.7036,1905.9025,1876.6044,1914.0513
8,2022-12-24 06:00:00,1879,1916.8982,1920.985,1885.087,1933.1053
9,2022-12-24 07:00:00,1892,1932.2106,1936.9116,1881.0,1938.0393
10,2022-12-24 08:00:00,1924,1969.8792,1974.4528,1946.1073,1974.1389
11,2022-12-24 09:00:00,2014,2060.199,2053.035,2026.264,2060.128
12,2022-12-24 10:00:00,2083,2133.6125,2129.9604,2082.587,2127.6545
13,2022-12-24 11:00:00,2092,2182.4753,2184.1406,2119.3867,2171.6511
14,2022-12-24 12:00:00,2101,2209.2612,2215.1997,2134.409,2191.2942
15,2022-12-24 13:00:00,2103,2219.435,2226.933,2132.4917,2190.1594
16,2022-12-24 14:00:00,2116,2219.476,2225.555,2126.7554,2179.9258
17,2022-12-24 15:00:00,2114,2215.7844,2217.7178,2123.9924,2174.2148
18,2022-12-24 16:00:00,2145,2211.0652,2207.1914,2123.106,2173.5762
19,2022-12-24 17:00:00,2155,2210.528,2207.354,2148.6558,2183.822
20,2022-12-24 18:00:00,2233,2276.0417,2272.6562,2265.7224,2280.9854
21,2022-12-24 19:00:00,2329,2341.4229,2325.9187,2283.6265,2368.5627
22,2022-12-24 20:00:00,2236,2300.8477,2290.9902,2218.9763,2310.7034
23,2022-12-24 21:00:00,2122,2269.7595,2248.8647,2130.2861,2202.9531
24,2022-12-24 22:00:00,2012,2220.1812,2194.0154,2033.8011,2095.9246
25,2022-12-24 23:00:00,1911,2153.2773,2124.8809,1951.9639,2005.5057
