,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
8,2023-07-24 00:00:00,4840,4505.0884,4734.0737,4788.408,4868.414
9,2023-07-24 01:00:00,4668,4370.688,4595.3296,4644.6006,4728.376
10,2023-07-24 02:00:00,4524,4229.46,4456.006,4497.5913,4592.64
11,2023-07-24 03:00:00,4396,4095.4773,4324.96,4354.1284,4450.951
12,2023-07-24 04:00:00,4253,3975.1152,4206.466,4225.97,4313.0703
13,2023-07-24 05:00:00,4150,3861.2595,4087.3071,4106.958,4192.99
14,2023-07-24 06:00:00,4015,3717.345,3918.9763,3946.1565,4071.4382
15,2023-07-24 07:00:00,3896,3573.6785,3821.189,3834.602,3918.8796
16,2023-07-24 08:00:00,4046,3576.4202,3957.2478,3964.2441,3982.5884
17,2023-07-24 09:00:00,4261,3667.1704,4142.5557,4168.7593,4184.3945
18,2023-07-24 10:00:00,4452,3784.314,4306.431,4352.169,4362.0083
19,2023-07-24 11:00:00,4645,3922.6223,4470.0063,4512.207,4528.0054
20,2023-07-24 12:00:00,4861,4081.5068,4659.5186,4686.395,4712.253
21,2023-07-24 13:00:00,5108,4258.05,4877.6626,4897.4814,4928.2944
22,2023-07-24 14:00:00,5354,4428.357,5088.0225,5129.0454,5153.2344
23,2023-07-24 15:00:00,5533,4547.7456,5236.523,5311.4614,5319.9863
24,2023-07-24 16:00:00,5605,4595.278,5289.832,5386.855,5385.8203
25,2023-07-24 17:00:00,5554,4569.817,5237.6304,5353.4404,5362.644
26,2023-07-24 18:00:00,5385,4475.029,5082.516,5235.8354,5216.597
27,2023-07-24 19:00:00,5157,4351.102,4878.736,5037.614,4978.2637
28,2023-07-24 20:00:00,5143,4364.964,4788.5815,4952.4297,4902.36
29,2023-07-24 21:00:00,5219,4552.3486,4886.932,5106.586,5068.627
30,2023-07-24 22:00:00,5300,4642.3813,4962.9194,5229.849,5144.108
31,2023-07-24 23:00:00,5280,4605.6553,4926.5093,5188.6387,5075.6494
