,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
6,2023-06-16 00:00:00,4372,4411.849,4373.353,4284.3335,4337.783
7,2023-06-16 01:00:00,4170,4224.1245,4175.4277,4084.199,4140.1104
8,2023-06-16 02:00:00,4000,4043.8608,3983.3435,3903.4277,3959.82
9,2023-06-16 03:00:00,3852,3875.8289,3807.757,3742.3457,3788.9387
10,2023-06-16 04:00:00,3691,3725.617,3654.0645,3598.526,3636.5789
11,2023-06-16 05:00:00,3570,3598.54,3514.5168,3476.9187,3500.7998
12,2023-06-16 06:00:00,3372,3458.8694,3335.9502,3317.0269,3319.17
13,2023-06-16 07:00:00,3263,3372.8916,3296.4304,3287.0635,3259.5557
14,2023-06-16 08:00:00,3419,3502.5508,3454.1353,3448.1672,3406.1077
15,2023-06-16 09:00:00,3642,3696.3728,3619.459,3626.7886,3576.0376
16,2023-06-16 10:00:00,3843,3860.1794,3774.1953,3784.98,3724.26
17,2023-06-16 11:00:00,4027,4013.36,3929.1345,3932.6987,3872.7334
18,2023-06-16 12:00:00,4210,4186.0366,4101.4546,4100.0386,4042.5923
19,2023-06-16 13:00:00,4389,4407.2964,4309.501,4320.645,4245.5576
20,2023-06-16 14:00:00,4637,4659.199,4529.8315,4560.9688,4465.088
21,2023-06-16 15:00:00,4820,4843.403,4690.733,4727.74,4621.123
22,2023-06-16 16:00:00,4921,4910.0366,4742.4688,4775.0195,4665.6445
23,2023-06-16 17:00:00,4898,4868.0347,4679.4644,4707.1416,4601.552
24,2023-06-16 18:00:00,4732,4721.6294,4505.6826,4532.267,4439.947
25,2023-06-16 19:00:00,4486,4507.182,4272.533,4314.168,4232.1997
26,2023-06-16 20:00:00,4458,4444.3687,4246.305,4266.9395,4177.171
27,2023-06-16 21:00:00,4565,4572.1343,4367.1074,4409.201,4325.732
28,2023-06-16 22:00:00,4609,4646.7124,4414.323,4467.538,4394.2505
29,2023-06-16 23:00:00,4589,4603.9062,4362.4863,4405.567,4356.017
