,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
9,2023-05-01 00:00:00,2947,3029.3486,2992.721,2957.55,2938.4224
10,2023-05-01 01:00:00,2854,2892.5767,2852.1062,2820.4807,2818.7488
11,2023-05-01 02:00:00,2751,2773.8992,2735.43,2696.2002,2716.883
12,2023-05-01 03:00:00,2662,2671.7974,2641.454,2584.1387,2623.3542
13,2023-05-01 04:00:00,2566,2588.9614,2568.871,2491.6777,2540.7305
14,2023-05-01 05:00:00,2511,2544.0554,2520.5085,2421.1982,2473.9956
15,2023-05-01 06:00:00,2426,2499.4639,2475.2449,2339.3752,2396.9436
16,2023-05-01 07:00:00,2343,2478.7158,2477.5771,2277.1626,2340.4595
17,2023-05-01 08:00:00,2412,2618.9048,2619.8298,2360.5627,2415.2976
18,2023-05-01 09:00:00,2508,2785.2686,2777.4124,2471.0828,2531.7378
19,2023-05-01 10:00:00,2588,2918.4302,2900.272,2561.6545,2634.543
20,2023-05-01 11:00:00,2673,3025.3242,3001.248,2637.326,2718.0217
21,2023-05-01 12:00:00,2787,3121.4055,3096.9475,2702.935,2789.1833
22,2023-05-01 13:00:00,2872,3230.1133,3210.591,2768.565,2863.9597
23,2023-05-01 14:00:00,2965,3366.1035,3354.4253,2840.8015,2956.578
24,2023-05-01 15:00:00,3043,3497.527,3490.7114,2915.807,3058.1404
25,2023-05-01 16:00:00,3107,3573.0496,3553.2146,2982.313,3113.0227
26,2023-05-01 17:00:00,3101,3571.0623,3512.7415,3023.527,3085.9243
27,2023-05-01 18:00:00,3062,3474.1045,3378.0107,3027.6584,2991.0725
28,2023-05-01 19:00:00,2979,3334.2354,3271.9727,2996.013,2938.075
29,2023-05-01 20:00:00,3079,3381.5376,3362.273,2925.87,3070.0525
30,2023-05-01 21:00:00,3128,3455.666,3437.0825,2962.8127,3158.3716
31,2023-05-01 22:00:00,3124,3453.4167,3443.929,3070.937,3156.277
32,2023-05-01 23:00:00,3060,3374.0854,3346.083,3086.9976,3066.7737
