,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
5,2023-04-19 00:00:00,2849,2795.1428,2766.1938,2793.9182,2777.5916
6,2023-04-19 01:00:00,2719,2678.1606,2638.8623,2670.6543,2654.5623
7,2023-04-19 02:00:00,2592,2577.0593,2537.3645,2561.8203,2549.5332
8,2023-04-19 03:00:00,2520,2490.8154,2456.2842,2473.1099,2462.858
9,2023-04-19 04:00:00,2463,2425.7266,2393.9922,2409.897,2401.185
10,2023-04-19 05:00:00,2428,2399.3064,2362.4355,2383.7,2378.1636
11,2023-04-19 06:00:00,2427,2395.018,2354.1177,2371.9363,2368.4336
12,2023-04-19 07:00:00,2377,2403.6663,2369.7568,2362.003,2360.4004
13,2023-04-19 08:00:00,2501,2487.2292,2472.4648,2447.2249,2452.9277
14,2023-04-19 09:00:00,2632,2595.6064,2588.7168,2563.3245,2566.692
15,2023-04-19 10:00:00,2726,2689.095,2678.7224,2652.8745,2654.0005
16,2023-04-19 11:00:00,2806,2764.5894,2750.1301,2724.158,2720.096
17,2023-04-19 12:00:00,2901,2829.8367,2810.2966,2783.5676,2778.0127
18,2023-04-19 13:00:00,2941,2900.4832,2873.9219,2847.1802,2844.3176
19,2023-04-19 14:00:00,3022,2986.623,2954.2927,2929.8113,2921.7688
20,2023-04-19 15:00:00,3117,3071.7168,3037.7578,3011.1992,2996.9548
21,2023-04-19 16:00:00,3186,3123.0002,3081.367,3048.1377,3034.083
22,2023-04-19 17:00:00,3174,3116.3965,3051.5823,3023.387,3002.8684
23,2023-04-19 18:00:00,3066,3030.5178,2949.0713,2931.1304,2912.48
24,2023-04-19 19:00:00,2974,2925.4836,2881.4194,2868.5386,2867.6213
25,2023-04-19 20:00:00,3007,2985.6877,2957.1492,2937.3474,2946.2422
26,2023-04-19 21:00:00,3013,3010.117,2978.2214,2951.9836,2957.173
27,2023-04-19 22:00:00,2990,2971.7493,2952.9746,2917.8389,2925.5276
28,2023-04-19 23:00:00,2940,2896.7317,2859.2883,2832.3022,2843.4666
