,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
5,2023-02-27 00:00:00,2141,2120.397,2111.8171,2104.0625,2078.2104
6,2023-02-27 01:00:00,2059,2035.6273,2033.6818,2022.3159,2010.9076
7,2023-02-27 02:00:00,2007,1977.0338,1975.8063,1962.7555,1960.7241
8,2023-02-27 03:00:00,1983,1941.0966,1938.8788,1924.4222,1924.575
9,2023-02-27 04:00:00,1949,1924.9996,1923.1731,1908.6364,1912.9823
10,2023-02-27 05:00:00,1969,1939.9731,1937.0913,1925.7684,1936.9218
11,2023-02-27 06:00:00,2039,2004.1423,1991.1791,1983.6097,2009.0618
12,2023-02-27 07:00:00,2126,2086.0884,2057.4797,2056.0906,2084.415
13,2023-02-27 08:00:00,2216,2165.8113,2128.2014,2147.7773,2168.754
14,2023-02-27 09:00:00,2279,2256.061,2222.273,2247.1643,2263.2483
15,2023-02-27 10:00:00,2323,2325.0273,2287.7754,2321.2783,2324.7644
16,2023-02-27 11:00:00,2367,2370.9824,2322.5933,2366.9119,2362.5698
17,2023-02-27 12:00:00,2398,2397.952,2346.2617,2392.1626,2383.2063
18,2023-02-27 13:00:00,2362,2413.9863,2365.8503,2407.4797,2396.3794
19,2023-02-27 14:00:00,2386,2431.1829,2384.7432,2423.0256,2413.2441
20,2023-02-27 15:00:00,2412,2454.916,2407.069,2441.882,2432.2927
21,2023-02-27 16:00:00,2418,2470.0693,2425.054,2453.8018,2439.9863
22,2023-02-27 17:00:00,2452,2453.957,2419.1853,2441.7737,2424.742
23,2023-02-27 18:00:00,2470,2422.7644,2415.787,2413.0427,2415.7925
24,2023-02-27 19:00:00,2519,2481.6765,2497.7244,2473.63,2495.0276
25,2023-02-27 20:00:00,2594,2538.2869,2514.6426,2525.1382,2506.539
26,2023-02-27 21:00:00,2584,2514.0364,2479.824,2505.5107,2475.685
27,2023-02-27 22:00:00,2445,2439.3281,2417.2112,2440.3494,2396.748
28,2023-02-27 23:00:00,2347,2334.3928,2323.9453,2333.6292,2300.338
