,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
10,2023-07-03 00:00:00,4638,4560.36,4586.9614,4423.3975,4561.236
11,2023-07-03 01:00:00,4355,4389.5513,4421.31,4285.1304,4391.244
12,2023-07-03 02:00:00,4126,4231.368,4260.367,4155.4233,4245.914
13,2023-07-03 03:00:00,4012,4090.7112,4114.757,4035.2727,4107.274
14,2023-07-03 04:00:00,3860,3972.1587,3988.9219,3923.7678,3979.802
15,2023-07-03 05:00:00,3745,3874.0718,3877.1536,3820.0688,3880.9883
16,2023-07-03 06:00:00,3595,3758.8904,3737.5715,3690.9495,3750.8599
17,2023-07-03 07:00:00,3515,3652.5264,3643.3635,3678.9226,3623.5627
18,2023-07-03 08:00:00,3699,3777.647,3761.6313,3843.561,3733.816
19,2023-07-03 09:00:00,3990,4013.9524,3957.0352,4009.0613,3936.0142
20,2023-07-03 10:00:00,4224,4210.6807,4147.6685,4158.012,4103.618
21,2023-07-03 11:00:00,4413,4384.2725,4347.654,4305.7583,4255.007
22,2023-07-03 12:00:00,4624,4588.8057,4582.6196,4478.0176,4423.3726
23,2023-07-03 13:00:00,4828,4844.023,4848.584,4682.4014,4629.578
24,2023-07-03 14:00:00,5066,5081.4136,5082.141,4868.2236,4865.695
25,2023-07-03 15:00:00,5278,5212.4165,5217.7334,4979.983,5036.73
26,2023-07-03 16:00:00,5348,5233.375,5244.7104,4999.048,5097.885
27,2023-07-03 17:00:00,5284,5143.964,5182.568,4921.0146,5058.5127
28,2023-07-03 18:00:00,5095,4949.285,5047.166,4756.445,4909.8887
29,2023-07-03 19:00:00,4711,4752.7583,4862.323,4598.41,4693.297
30,2023-07-03 20:00:00,4614,4789.967,4755.6274,4681.488,4666.607
31,2023-07-03 21:00:00,4722,4946.298,4841.634,4821.8228,4830.277
32,2023-07-03 22:00:00,4856,4967.1694,4873.182,4815.0996,4900.2144
33,2023-07-03 23:00:00,4826,4837.0977,4776.5605,4694.3926,4833.5522
