,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
7,2023-06-29 00:00:00,5051,4881.2334,4933.293,4803.8936,4593.6626
8,2023-06-29 01:00:00,4858,4700.599,4766.82,4620.7505,4413.4272
9,2023-06-29 02:00:00,4658,4530.431,4589.7573,4454.255,4257.0654
10,2023-06-29 03:00:00,4493,4378.3423,4423.6675,4295.7695,4110.5244
11,2023-06-29 04:00:00,4346,4249.6377,4281.1606,4140.3525,3991.1172
12,2023-06-29 05:00:00,4216,4134.8813,4157.5264,4000.5679,3857.7168
13,2023-06-29 06:00:00,4013,3977.5388,4000.8867,3867.1558,3679.6824
14,2023-06-29 07:00:00,3878,3921.26,3900.6252,3952.3677,3693.2368
15,2023-06-29 08:00:00,3993,4079.475,4001.9546,4180.458,3864.1514
16,2023-06-29 09:00:00,4210,4269.722,4159.1064,4386.0522,4044.3342
17,2023-06-29 10:00:00,4409,4428.773,4323.969,4564.007,4206.92
18,2023-06-29 11:00:00,4580,4593.8423,4505.0674,4748.526,4374.1147
19,2023-06-29 12:00:00,4789,4794.1025,4710.9478,4977.675,4563.6206
20,2023-06-29 13:00:00,5013,5028.722,4933.3486,5237.6733,4782.867
21,2023-06-29 14:00:00,5272,5224.948,5132.0596,5443.7207,4990.081
22,2023-06-29 15:00:00,5458,5310.7656,5260.621,5536.3525,5113.2754
23,2023-06-29 16:00:00,5538,5297.728,5296.5977,5507.4775,5132.8525
24,2023-06-29 17:00:00,5482,5218.7007,5236.5327,5344.028,5043.474
25,2023-06-29 18:00:00,5279,5090.2954,5088.0464,5083.662,4837.334
26,2023-06-29 19:00:00,5039,4933.009,4894.975,4914.6387,4644.357
27,2023-06-29 20:00:00,4988,4838.852,4804.56,5045.5786,4720.5337
28,2023-06-29 21:00:00,5124,4919.0493,4846.7285,5136.021,4891.185
29,2023-06-29 22:00:00,5190,4943.6963,4827.3843,5059.7627,4935.6704
30,2023-06-29 23:00:00,5161,4860.721,4742.8804,4878.3345,4847.8486
