,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
3,2023-03-25 00:00:00,2378,2385.227,2359.8682,2364.61,2384.652
4,2023-03-25 01:00:00,2281,2298.0823,2269.3271,2272.1587,2296.3162
5,2023-03-25 02:00:00,2212,2227.981,2197.1013,2197.4365,2226.909
6,2023-03-25 03:00:00,2155,2175.2812,2143.726,2142.0168,2174.7034
7,2023-03-25 04:00:00,2112,2142.0696,2110.1545,2107.9272,2143.8376
8,2023-03-25 05:00:00,2115,2134.0525,2101.7534,2105.2593,2139.944
9,2023-03-25 06:00:00,2157,2133.7537,2113.1326,2122.088,2138.0603
10,2023-03-25 07:00:00,2140,2124.9414,2133.287,2131.9893,2133.5073
11,2023-03-25 08:00:00,2256,2204.062,2207.7793,2215.6665,2234.4783
12,2023-03-25 09:00:00,2363,2308.3425,2312.5247,2313.9968,2338.224
13,2023-03-25 10:00:00,2418,2391.438,2391.0815,2387.6287,2413.2346
14,2023-03-25 11:00:00,2460,2453.7996,2444.2578,2440.4526,2468.6675
15,2023-03-25 12:00:00,2491,2493.6782,2479.0437,2473.7595,2502.7168
16,2023-03-25 13:00:00,2505,2513.8945,2500.009,2492.9788,2520.672
17,2023-03-25 14:00:00,2542,2523.1533,2511.432,2504.023,2532.148
18,2023-03-25 15:00:00,2556,2532.3992,2516.5269,2511.4678,2541.1296
19,2023-03-25 16:00:00,2592,2540.2222,2512.3215,2513.2239,2541.3005
20,2023-03-25 17:00:00,2612,2530.5767,2489.3372,2497.928,2519.3325
21,2023-03-25 18:00:00,2536,2495.9402,2453.2039,2466.4482,2472.2576
22,2023-03-25 19:00:00,2505,2484.7954,2478.9297,2496.9448,2512.3132
23,2023-03-25 20:00:00,2581,2563.1145,2543.5332,2547.3076,2557.7307
24,2023-03-25 21:00:00,2543,2539.1746,2504.0178,2500.063,2524.321
25,2023-03-25 22:00:00,2477,2493.9565,2446.677,2440.6687,2465.1768
26,2023-03-25 23:00:00,2384,2420.7034,2370.1824,2358.5825,2385.7632
