,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
12,2022-12-02 00:00:00,2240,2203.103,2176.69,2225.863,2206.5393
13,2022-12-02 01:00:00,2137,2115.7063,2091.8684,2138.3018,2121.835
14,2022-12-02 02:00:00,2077,2047.555,2024.2178,2070.5762,2057.5715
15,2022-12-02 03:00:00,2033,1996.0883,1978.181,2019.6615,2011.7115
16,2022-12-02 04:00:00,1999,1968.4457,1959.8478,1988.004,1985.9241
17,2022-12-02 05:00:00,2008,1978.3951,1972.232,1999.5707,1992.7477
18,2022-12-02 06:00:00,2059,2020.5063,2008.3925,2046.7029,2040.9957
19,2022-12-02 07:00:00,2132,2071.3535,2059.3596,2088.0317,2086.0913
20,2022-12-02 08:00:00,2182,2134.7927,2125.7664,2153.3809,2151.2407
21,2022-12-02 09:00:00,2262,2212.8064,2202.7483,2247.8857,2242.595
22,2022-12-02 10:00:00,2309,2283.4856,2277.1611,2326.0947,2318.3848
23,2022-12-02 11:00:00,2345,2335.8496,2339.6975,2386.221,2374.7178
24,2022-12-02 12:00:00,2380,2370.7788,2385.274,2429.9434,2413.4817
25,2022-12-02 13:00:00,2406,2395.6519,2417.095,2463.8337,2441.4453
26,2022-12-02 14:00:00,2447,2417.688,2446.522,2494.6746,2468.9941
27,2022-12-02 15:00:00,2493,2436.0352,2473.5786,2521.9573,2493.0857
28,2022-12-02 16:00:00,2528,2441.448,2479.9756,2529.9927,2498.061
29,2022-12-02 17:00:00,2535,2433.3416,2461.4055,2505.3594,2478.9065
30,2022-12-02 18:00:00,2554,2470.5579,2487.6074,2523.1543,2506.3794
31,2022-12-02 19:00:00,2577,2504.3804,2529.5247,2568.028,2534.9016
32,2022-12-02 20:00:00,2535,2462.2153,2493.3677,2525.1934,2491.9126
33,2022-12-02 21:00:00,2473,2419.0266,2450.33,2482.3481,2448.6946
34,2022-12-02 22:00:00,2408,2355.6436,2380.2756,2418.127,2381.9211
35,2022-12-02 23:00:00,2312,2270.8315,2290.956,2333.1226,2303.2017
