,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
9,2023-07-29 00:00:00,4613,4588.5767,4596.336,4503.625,4488.8354
10,2023-07-29 01:00:00,4480,4414.97,4456.669,4341.72,4342.1553
11,2023-07-29 02:00:00,4298,4250.4575,4318.2197,4180.499,4186.4395
12,2023-07-29 03:00:00,4123,4107.891,4187.8765,4029.376,4040.5881
13,2023-07-29 04:00:00,3972,3987.114,4069.6787,3896.3647,3906.5747
14,2023-07-29 05:00:00,3872,3883.1655,3960.2573,3773.7131,3791.9124
15,2023-07-29 06:00:00,3725,3769.4114,3833.3025,3607.7236,3665.5396
16,2023-07-29 07:00:00,3631,3632.3726,3689.5015,3498.158,3522.3557
17,2023-07-29 08:00:00,3748,3645.5662,3687.9329,3570.3914,3568.7947
18,2023-07-29 09:00:00,3945,3786.2,3822.3237,3686.4265,3717.1592
19,2023-07-29 10:00:00,4143,3934.6362,3967.512,3808.6763,3870.4475
20,2023-07-29 11:00:00,4340,4074.5618,4108.904,3948.0676,4025.988
21,2023-07-29 12:00:00,4550,4216.925,4265.703,4113.15,4183.988
22,2023-07-29 13:00:00,4753,4367.7393,4446.761,4293.819,4357.018
23,2023-07-29 14:00:00,4941,4517.8784,4632.377,4459.5137,4544.7944
24,2023-07-29 15:00:00,5067,4633.935,4779.7095,4565.105,4692.5596
25,2023-07-29 16:00:00,5158,4687.203,4849.105,4579.97,4747.44
26,2023-07-29 17:00:00,5121,4672.6104,4819.5317,4512.8516,4714.6523
27,2023-07-29 18:00:00,4993,4594.4077,4697.342,4393.8467,4599.8706
28,2023-07-29 19:00:00,4824,4481.5005,4552.9854,4262.7646,4443.725
29,2023-07-29 20:00:00,4768,4480.0977,4535.493,4333.153,4454.378
30,2023-07-29 21:00:00,4618,4568.8486,4635.0117,4529.3906,4585.8423
31,2023-07-29 22:00:00,4624,4563.238,4678.177,4607.4077,4625.975
32,2023-07-29 23:00:00,4569,4499.3247,4624.2124,4539.627,4578.08
