,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
3,2023-07-27 00:00:00,5055,4938.766,5011.7925,4892.188,4819.701
4,2023-07-27 01:00:00,4869,4761.574,4833.838,4730.273,4633.2026
5,2023-07-27 02:00:00,4701,4589.4595,4663.2104,4563.558,4454.875
6,2023-07-27 03:00:00,4566,4431.195,4505.2266,4402.885,4289.3574
7,2023-07-27 04:00:00,4427,4292.207,4363.7354,4263.859,4146.4395
8,2023-07-27 05:00:00,4335,4182.7827,4235.459,4134.7344,4033.8337
9,2023-07-27 06:00:00,4180,4043.1143,4081.9163,3958.5168,3891.8638
10,2023-07-27 07:00:00,4042,3930.464,3913.323,3909.8486,3796.2288
11,2023-07-27 08:00:00,4138,4044.9094,3954.5623,4069.119,3930.9514
12,2023-07-27 09:00:00,4331,4252.429,4125.918,4249.815,4126.8745
13,2023-07-27 10:00:00,4513,4443.0356,4285.557,4408.7603,4301.894
14,2023-07-27 11:00:00,4705,4626.662,4436.4976,4570.742,4475.1216
15,2023-07-27 12:00:00,4913,4828.7397,4607.276,4753.386,4671.516
16,2023-07-27 13:00:00,5110,5071.533,4808.7925,4956.5396,4910.1924
17,2023-07-27 14:00:00,5342,5310.3535,5015.0005,5154.5454,5146.5225
18,2023-07-27 15:00:00,5499,5452.9473,5175.548,5284.735,5286.8022
19,2023-07-27 16:00:00,5577,5487.96,5251.5005,5299.106,5310.781
20,2023-07-27 17:00:00,5549,5433.159,5226.258,5203.585,5224.886
21,2023-07-27 18:00:00,5364,5297.7905,5097.9814,5038.452,5018.651
22,2023-07-27 19:00:00,5126,5097.3223,4907.3423,4843.207,4816.988
23,2023-07-27 20:00:00,5161,5003.4766,4791.0024,4851.8066,4889.629
24,2023-07-27 21:00:00,5251,5117.45,4858.8115,4950.981,5017.5938
25,2023-07-27 22:00:00,5263,5179.8804,4940.172,4941.591,5005.819
26,2023-07-27 23:00:00,5166,5102.258,4917.2954,4827.3765,4896.9863
